op,duration,duration_pred,gap,gap_pred,total,total_pred
conv2d,14103.097,16053.0517578125,3.199,3.371288299560547,14106.296,16056.42304611206
relu,8866.071,8991.17578125,0.832,3.9023399353027344,8866.903,8995.078121185303
conv2d,63073.267,66332.3359375,4.639,-2.9306373596191406,63077.906,66329.40530014038
relu,8841.463,8819.21142578125,0.928,3.1406173706054688,8842.391,8822.352043151855
others,7455.335,8280.626220703125,1.056,1.8392791748046875,7456.391,8282.46549987793
conv2d,26885.665,27985.5849609375,4.736,7.364734649658203,26890.401,27992.94969558716
relu,4418.251,4887.846842447917,1.024,1.6789080301920574,4419.275000000001,4889.525750478109
conv2d,36814.956,39572.49609375,4.67,7.339440663655599,36819.626,39579.83553441366
relu,4388.268,4784.2080078125,1.12,3.3874524434407554,4389.388,4787.59546025594
others,3833.011,3611.3605346679688,1.024,0.4216765761375427,3834.035,3611.7822112441063
conv2d,17094.708,16336.14111328125,5.441,5.337028503417969,17100.148999999998,16341.478141784668
relu,2198.501,2187.7464599609375,1.056,1.6280460357666016,2199.5570000000002,2189.374505996704
conv2d,26380.425,26923.181640625,4.99,6.084356307983398,26385.415,26929.265996932983
relu,2206.245,2194.6779174804688,0.96,1.444467544555664,2207.205,2196.1223850250244
conv2d,27019.072,26527.560546875,6.335,18.558696746826172,27025.407,26546.119243621826
relu,2182.374,2218.8255615234375,1.088,1.4099540710449219,2183.462,2220.2355155944824
conv2d,28423.662,26690.44580078125,5.568,4.336748123168945,28429.23,26694.78254890442
relu,2196.774,2220.875732421875,1.216,1.3173446655273438,2197.99,2222.1930770874023
others,1939.049,2220.8295288085938,1.12,0.8834838569164276,1940.1689999999999,2221.71301266551
conv2d,12601.77,12624.580078125,5.152,5.841180801391602,12606.922,12630.421258926392
relu,1096.563,1336.7500915527344,1.024,1.4615230560302734,1097.587,1338.2116146087646
conv2d,21491.905,22507.74072265625,5.504,6.679601669311523,21497.409,22514.42032432556
relu,1101.075,1331.5552062988281,0.927,1.9398517608642578,1102.002,1333.4950580596924
conv2d,21429.539,23256.435546875,5.023,26.496851921081543,21434.562,23282.93239879608
relu,1101.587,1215.5650634765625,1.055,1.4656410068273544,1102.642,1217.0307044833899
conv2d,23742.279,23824.767578125,5.792,6.5413360595703125,23748.071,23831.30891418457
relu,1094.29,1298.4895935058594,1.12,1.2867889404296875,1095.4099999999999,1299.776382446289
others,989.589,1041.047103881836,1.215,0.9652823954820633,990.8040000000001,1042.012386277318
conv2d,6014.265,6784.2373046875,5.408,7.682226181030273,6019.673000000001,6791.91953086853
relu,274.013,375.1906433105469,1.056,0.9115066081285477,275.06899999999996,376.1021499186754
conv2d,6013.848,6570.7314453125,6.08,6.651056289672852,6019.928,6577.382501602173
relu,272.893,330.58189392089844,1.056,0.7842521071434021,273.94899999999996,331.36614602804184
conv2d,5935.608,6222.504638671875,6.081,13.869051933288574,5941.689,6236.373690605164
relu,277.725,315.15367889404297,1.152,0.9324206858873367,278.877,316.0860995799303
conv2d,5729.788,6255.2061767578125,5.568,6.63731575012207,5735.356,6261.843492507935
relu,279.837,374.15550231933594,0.96,0.9732284098863602,280.79699999999997,375.1287307292223
others,249.693,229.73965072631836,1.12,1.0458392798900604,250.81300000000002,230.78549000620842
adaptive_avg_pool2d,863.509,1056.2343444824219,4.032,2.1315078735351562,867.541,1058.365852355957
linear,4426.635,4779.7706298828125,1.601,1.4255199432373047,4428.236,4781.19614982605
relu,6.495,7.699709132313728,0.992,0.9894580692052841,7.487,8.689167201519012
iadd,8.576,5.28826367855072,4.0,1.1223201602697372,12.576,6.4105838388204575
linear,622.329,652.6093902587891,1.248,0.8007163554430008,623.577,653.4101066142321
relu,6.208,10.145044684410095,1.056,1.04016874730587,7.264,11.185213431715965
iadd,8.352,3.29389426112175,3.936,1.1710662692785263,12.288,4.464960530400276
linear,186.237,81.62641191482544,1.088,1.0472831279039383,187.325,82.67369504272938
cross_entrpy,33.824,31.900102138519287,420.187,385.9785919189453,454.011,417.8786940574646
cross_entrpy,17.728,27.353647708892822,657.912,597.0238342285156,675.64,624.3774819374084
iadd,11.968,21.07793617248535,0.96,20.106054306030273,12.928,41.183990478515625
relu,10.496,25.038362979888916,1875.369,1986.7069091796875,1885.865,2011.7452721595764
iadd,11.84,17.704142093658447,1.024,1.7316608428955078,12.864,19.435802936553955
relu,10.848,-852.5991668701172,10966.814,10653.533203125,10977.662,9800.934036254883
adaptive_avg_pool2d,735.639,982.5705413818359,1.92,3.622905731201172,737.559,986.1934471130371
others,856.374,833.6607513427734,1.92,1.7203369140625,858.294,835.3810882568359
relu,404.699,429.23365783691406,0.992,1.3668365478515625,405.69100000000003,430.6004943847656
conv2d,10828.223,11356.7939453125,122.399,121.86829376220703,10950.622,11478.662239074707
relu,408.635,415.83788299560547,0.896,1.5172710418701172,409.531,417.3551540374756
conv2d,10353.478,11584.253173828125,121.982,125.96714210510254,10475.46,11710.220315933228
relu,405.883,441.2605895996094,1.12,1.6153717041015625,407.003,442.87596130371094
conv2d,10341.7,11759.427734375,120.639,124.82880592346191,10462.339,11884.256540298462
relu,405.372,470.2190704345703,0.959,1.8376274108886719,406.331,472.056697845459
conv2d,10221.993,11913.066162109375,120.765,120.6903133392334,10342.758,12033.756475448608
others,3240.762,3411.62158203125,1.951,1.6502704620361328,3242.713,3413.271852493286
relu,1614.797,1740.8725280761719,0.864,1.3665923923254013,1615.661,1742.2391204684973
conv2d,40119.971,39311.5849609375,121.086,114.98040390014648,40241.057,39426.56536483765
relu,1608.493,1689.2990112304688,0.96,1.0436916053295135,1609.453,1690.3427028357983
conv2d,42705.222,39102.3662109375,122.621,120.46654510498047,42827.843,39222.83275604248
relu,1603.021,1745.2471313476562,1.184,1.110895112156868,1604.205,1746.3580264598131
conv2d,43100.224,39731.1875,122.11,114.55288696289062,43222.334,39845.74038696289
relu,1603.853,1766.0111389160156,1.057,1.1192416995763779,1604.91,1767.130380615592
conv2d,23805.699,22633.6884765625,66.337,70.750901222229,23872.036,22704.43937778473
others,6852.142,6690.3397216796875,1.984,2.3220596313476562,6854.126,6692.661781311035
relu,3208.186,3394.2759399414062,0.928,1.6663169860839844,3209.114,3395.9422569274902
conv2d,53604.387,52911.82421875,37.471,45.2495698928833,53641.858,52957.07378864288
relu,3205.21,3278.36083984375,1.216,0.9126185923814774,3206.426,3279.2734584361315
conv2d,55758.378,47987.29296875,38.047,41.740994453430176,55796.424999999996,48029.03396320343
relu,3210.01,3228.8211669921875,1.248,0.866556141525507,3211.2580000000003,3229.687723133713
conv2d,55747.66,50208.705078125,38.174,32.63329315185547,55785.834,50241.338371276855
relu,3185.594,3289.5032958984375,1.28,1.181295394897461,3186.8740000000003,3290.684591293335
conv2d,32390.786,32740.1328125,26.589,28.08232593536377,32417.375,32768.215138435364
others,13099.62,13269.216064453125,1.92,1.8353385925292969,13101.54,13271.051403045654
relu,6429.332,6535.3328857421875,1.12,2.1106319427490234,6430.452,6537.4435176849365
conv2d,72670.914,73973.671875,22.015,6.754787445068359,72692.929,73980.42666244507
relu,6430.228,7132.449381510417,0.895,2.6567039489746094,6431.1230000000005,7135.106085459392
conv2d,54872.917,60077.37890625,20.416,21.60629145304362,54893.333,60098.98519770304
others,22623.155,23425.9033203125,1.696,1.273235296830535,22624.851,23427.17655560933
relu,12964.902,12810.94775390625,0.96,8.683887481689453,12965.862,12819.63164138794
conv2d,131087.083,123636.3515625,19.328,-29.99216079711914,131106.41100000002,123606.35940170288
relu,13000.582,12010.3173828125,4.64,5.815303802490234,13005.222,12016.13268661499
conv2d,13964.25,9456.6240234375,12.544,12.091503143310547,13976.794,9468.71552658081
