op,duration,duration_pred,gap,gap_pred,total,total_pred
conv2d,1887.662,2330.017578125,3.072,-0.2313728779554367,1890.734,2329.7862052470446
layer_norm,4668.656,3408.090576171875,1.92,5.216861724853516,4670.576,3413.3074378967285
conv2d,6423.963,5753.64404296875,1.985,0.20633311569690704,6425.947999999999,5753.850376084447
layer_norm,3300.847,3098.913330078125,1.056,1.7463226318359375,3301.9030000000002,3100.659652709961
linear,4532.046,4539.904296875,0.96,1.3183364570140839,4533.006,4541.222633332014
linear,3310.991,3501.45166015625,0.864,1.1903152465820312,3311.855,3502.641975402832
gelu,3333.809,3258.1287434895835,0.832,0.8710009058316549,3334.641,3258.9997443954153
linear,5157.565,5285.79052734375,0.96,1.6033973693847656,5158.525,5287.393924713135
linear,829.172,753.4903361002604,0.927,0.9617194732030233,830.099,754.4520555734634
floordiv,831.829,1018.0250854492188,0.864,1.240631103515625,832.693,1019.2657165527344
iadd,1203.997,1252.1166687011719,0.992,1.489664077758789,1204.989,1253.6063327789307
conv2d,6218.774,5924.6011962890625,1.952,2.454416275024414,6220.726000000001,5927.055612564087
layer_norm,3496.18,3429.3112182617188,0.865,2.0496368408203125,3497.0449999999996,3431.360855102539
linear,4772.435,4615.0208740234375,1.087,1.5769176483154297,4773.522000000001,4616.597791671753
linear,3295.056,3373.8046875,1.12,1.2944583892822266,3296.176,3375.099145889282
gelu,3308.912,3399.1677856445312,1.024,0.9013423770666122,3309.9359999999997,3400.069128021598
linear,5659.304,5515.7679443359375,1.153,1.5324573516845703,5660.457,5517.300401687622
linear,825.716,773.7622833251953,1.056,0.948917344212532,826.772,774.7112006694078
floordiv,828.724,1011.1855163574219,0.928,1.3409099578857422,829.652,1012.5264263153076
bernoulli,834.452,832.8546752929688,2.912,1.7659130096435547,837.364,834.6205883026123
iadd,1202.589,1278.480224609375,0.928,1.4522876590490341,1203.517,1279.932512268424
conv2d,6733.507,6495.0755615234375,2.047,1.159479129128158,6735.553999999999,6496.235040652566
layer_norm,3493.877,3441.921630859375,1.088,1.7984504699707031,3494.965,3443.7200813293457
linear,4763.155,4808.702392578125,1.12,1.5598773956298828,4764.275,4810.262269973755
linear,3297.103,3427.229736328125,1.345,1.2151622772216797,3298.448,3428.4448986053467
gelu,3317.2,3672.6213989257812,1.056,1.3674640655517578,3318.256,3673.988862991333
linear,5501.317,5643.367919921875,0.992,1.267942413687706,5502.309,5644.635862335563
linear,826.099,800.0390472412109,0.992,0.878940537571907,827.091,800.9179877787828
floordiv,828.756,917.5988311767578,0.897,1.1958064883947372,829.653,918.7946376651525
bernoulli,835.091,811.5703125,2.881,1.7355766296386719,837.972,813.3058891296387
iadd,1204.221,1307.2065734863281,0.864,1.2429428100585938,1205.085,1308.4495162963867
layer_norm,3370.225,3770.52685546875,0.992,1.1723251082003117,3371.217,3771.6991805769503
conv2d,2824.677,3523.2156372070312,4.192,7.634449005126953,2828.869,3530.850086212158
conv2d,3803.419,3698.1914672851562,2.368,2.3506374210119247,3805.787,3700.542104706168
layer_norm,1034.841,1361.1267700195312,1.152,1.425863265991211,1035.993,1362.5526332855225
linear,4886.582,4710.368896484375,1.121,1.3164348602294922,4887.703,4711.6853313446045
linear,1647.943,1616.4359436035156,1.088,1.1413993686437607,1649.031,1617.5773429721594
gelu,1645.768,1788.0040893554688,0.992,1.310983657836914,1646.76,1789.3150730133057
linear,5149.212,4944.971435546875,1.088,1.1200389713048935,5150.3,4946.09147451818
linear,415.146,503.9270477294922,1.088,0.9296340644359589,416.23400000000004,504.85668179392815
floordiv,416.074,474.2497863769531,0.992,1.1166648715734482,417.06600000000003,475.3664512485266
bernoulli,423.02,436.3719253540039,3.359,3.2145957946777344,426.37899999999996,439.58652114868164
iadd,602.478,684.6402893066406,1.12,1.1021251529455185,603.598,685.7424144595861
conv2d,3793.98,3555.4390258789062,1.984,1.4710712283849716,3795.964,3556.910097107291
layer_norm,1020.217,980.0724639892578,1.183,1.3416481018066406,1021.4,981.4141120910645
linear,4776.788,4728.1473388671875,1.12,1.0708331912755966,4777.907999999999,4729.218172058463
linear,1646.856,1573.1343383789062,1.184,1.1569080352783203,1648.04,1574.2912464141846
gelu,1646.024,1875.9049377441406,1.248,1.3132972717285156,1647.272,1877.2182350158691
linear,5066.586,4902.878662109375,1.312,1.201925277709961,5067.898,4904.080587387085
linear,415.242,498.4134292602539,1.184,0.9533194899559021,416.42600000000004,499.3667487502098
floordiv,416.682,474.96556091308594,1.152,1.1857013553380966,417.834,476.15126226842403
bernoulli,423.754,389.6987991333008,3.488,3.1550140380859375,427.242,392.8538131713867
iadd,600.719,655.8169097900391,1.12,1.105794906616211,601.839,656.9227046966553
