op,duration,duration_pred,gap,gap_pred,total,total_pred
conv2d,506.298,695.6515960693359,81.375,67.9279556274414,587.673,763.5795516967773
batchnorm,229.182,278.08644104003906,389.499,384.1425476074219,618.681,662.2289886474609
relu,139.902,141.14868927001953,11.136,11.181700695306063,151.03799999999998,152.3303899653256
cat,1197.265,989.4129028320312,1.056,16.609067916870117,1198.3210000000001,1006.0219707489014
others,948.82,648.5066223144531,0.896,1.1937484741210938,949.716,649.7003707885742
conv2d,700.216,746.3311157226562,75.231,68.29730224609375,775.447,814.62841796875
batchnorm,159.007,176.5435028076172,441.401,413.62979888916016,600.408,590.1733016967773
relu,103.039,101.59116744995117,185.246,154.58444213867188,288.285,256.17560958862305
conv2d,434.426,346.80096435546875,79.743,70.58118438720703,514.169,417.3821487426758
batchnorm,82.431,80.05325317382812,532.57,495.0383987426758,615.0010000000001,575.0916519165039
relu,48.416,39.95627164840698,206.749,206.7625274658203,255.165,246.7187991142273
conv2d,731.383,689.8777465820312,81.375,67.52965354919434,812.758,757.4074001312256
batchnorm,173.245,167.06409072875977,449.212,429.9369125366211,622.457,597.0010032653809
relu,110.142,94.95900344848633,179.262,157.49303436279297,289.404,252.4520378112793
conv2d,177.854,122.20796394348145,73.727,118.35067939758301,251.58100000000002,240.55864334106445
batchnorm,19.2,26.453993320465088,592.984,551.6800994873047,612.1840000000001,578.1340928077698
relu,5.376,6.654116153717041,255.037,251.54799270629883,260.413,258.20210886001587
conv2d,103.615,91.19844818115234,175.07,134.39196968078613,278.685,225.59041786193848
batchnorm,36.064,34.39865446090698,589.528,577.2381744384766,625.592,611.6368288993835
relu,12.96,31.675822257995605,277.756,266.6184616088867,290.71599999999995,298.2942838668823
others,881.366,122.21003341674805,0.896,63.624247550964355,882.262,185.8342809677124
conv2d,283.932,298.4608154296875,74.047,68.64874839782715,357.97900000000004,367.10956382751465
batchnorm,51.935,54.60256099700928,563.546,546.4934234619141,615.481,601.0959844589233
relu,26.208,18.8376407623291,121.566,155.127685546875,147.774,173.9653263092041
cat,303.196,228.25586700439453,0.928,4.302263259887695,304.124,232.55813026428223
conv2d,721.527,516.6140823364258,76.991,67.09690856933594,798.518,583.7109909057617
batchnorm,135.902,140.96481323242188,448.411,438.86279296875,584.313,579.8276062011719
relu,87.391,85.59762191772461,205.374,167.54308700561523,292.765,253.14070892333984
conv2d,497.243,402.4655303955078,83.678,70.26205635070801,580.921,472.7275867462158
batchnorm,93.119,96.80441665649414,675.991,481.2450180053711,769.11,578.0494346618652
relu,59.487,56.20209503173828,199.23,179.55365371704102,258.717,235.7557487487793
conv2d,800.95,859.7772827148438,68.32,67.04779243469238,869.27,926.8250751495361
