op,duration,duration_pred,gap,gap_pred,total,total_pred
conv2d,612.954,561.027099609375,76.0,74.02690887451172,688.954,635.0540084838867
batchnorm,1039.863,923.079833984375,911.959,879.7100219726562,1951.8220000000001,1802.7898559570312
others,558.172,661.028076171875,0.959,0.8253363966941833,559.131,661.8534125685692
conv2d,1202.326,1097.3110961914062,60.927,63.865278244018555,1263.253,1161.1763744354248
batchnorm,1033.879,991.0630798339844,520.988,340.2253112792969,1554.867,1331.2883911132812
relu,556.059,494.48731994628906,0.736,0.9990958869457245,556.795,495.4864158332348
conv2d,572.507,598.5873209635416,66.207,70.20531972249348,638.7139999999999,668.7926406860352
batchnorm,1044.439,1012.3012084960938,372.829,361.6072998046875,1417.268,1373.9085083007812
iadd,812.121,824.5752360026041,0.928,1.0743522644042969,813.049,825.6495882670084
conv2d,1737.135,2097.1715087890625,66.561,66.14432525634766,1803.696,2163.31583404541
batchnorm,3930.814,3962.4283447265625,376.028,354.0215835571289,4306.842,4316.449928283691
relu,2226.668,2266.2713012695312,0.736,1.2025241553783417,2227.404,2267.4738254249096
conv2d,1412.788,1294.5579681396484,67.423,66.57339000701904,1480.211,1361.1313581466675
batchnorm,938.168,971.9363555908203,371.293,337.1286926269531,1309.461,1309.0650482177734
relu,557.755,585.8418579101562,0.864,0.9842891246080399,558.619,586.8261470347643
conv2d,399.036,370.0623474121094,73.152,68.16219520568848,472.188,438.22454261779785
batchnorm,357.469,367.31810760498047,375.548,361.0527648925781,733.017,728.3708724975586
conv2d,684.858,656.5570983886719,64.48,70.71396064758301,749.338,727.2710590362549
batchnorm,1094.582,1183.4483947753906,378.589,342.3012161254883,1473.171,1525.749610900879
relu,631.354,693.912109375,0.736,1.0197505801916122,632.09,694.9318599551916
conv2d,1285.397,1296.5583190917969,66.943,64.1705322265625,1352.34,1360.7288513183594
batchnorm,1089.142,1086.0728759765625,372.445,342.62847900390625,1461.587,1428.7013549804688
relu,629.499,617.9924926757812,0.896,1.019071564078331,630.395,619.0115642398596
conv2d,432.828,448.0818557739258,66.047,69.18782615661621,498.875,517.269681930542
batchnorm,358.589,378.43702697753906,387.645,360.24623107910156,746.2339999999999,738.6832580566406
iadd,307.965,316.4141540527344,0.832,0.6869372725486755,308.79699999999997,317.10109132528305
conv2d,680.378,586.2081451416016,67.999,67.13905143737793,748.3770000000001,653.3471965789795
batchnorm,1093.015,1074.3376159667969,374.684,360.87078857421875,1467.699,1435.2084045410156
relu,630.139,668.0599060058594,0.8,1.0918197631835938,630.939,669.151725769043
conv2d,750.105,840.0100555419922,67.808,64.262864112854,817.913,904.2729196548462
batchnorm,256.542,248.6317901611328,396.764,422.67115783691406,653.306,671.3029479980469
relu,158.239,157.37966537475586,29.408,12.657487839460373,187.647,170.03715321421623
adaptive_avg_pool2d,89.119,110.36775398254395,168.99,110.73083114624023,258.10900000000004,221.09858512878418
conv2d,14.336,13.850786209106445,333.245,335.93738555908203,347.581,349.7881717681885
relu,2.56,6.473917484283447,263.55,245.44997787475586,266.11,251.9238953590393
conv2d,9.184,8.38085389137268,228.926,204.19167709350586,238.10999999999999,212.57253098487854
others,2.496,1.4461616687476635,141.47,130.61693382263184,143.966,132.0630954913795
