op,duration,duration_pred,gap,gap_pred,total,total_pred
conv2d,10664.339,5101.6826171875,3.647,13.148731231689453,10667.986,5114.831348419189
cat,2241.422,683.4351196289062,1.216,2.274303436279297,2242.638,685.7094230651855
sub,434.423,453.5619812011719,1.088,0.9642524123191833,435.511,454.52623361349106
layer_norm,588.722,674.8047790527344,1.089,1.9194679260253906,589.811,676.7242469787598
others,35058.258,25722.642578125,14.497,8.206375122070312,35072.755000000005,25730.84895324707
sub,612.626,788.0238037109375,1.248,1.7750625610351562,613.874,789.7988662719727
layer_norm,1080.52,1446.4337972005208,2.592,1.3570416569709778,1083.112,1447.7908388574917
linear,26510.994,22694.76953125,1.632,2.1707064112027488,26512.626,22696.9402376612
gelu,1629.532,1539.2233072916667,1.248,1.6365394592285156,1630.78,1540.8598467508953
linear,26109.179,21798.36767578125,1.312,0.9132079780101776,26110.491,21799.28088375926
sub,609.138,658.4548950195312,1.376,0.9813899546861649,610.514,659.4362849742174
layer_norm,1079.048,959.5413360595703,2.336,2.260570526123047,1081.384,961.8019065856934
others,41470.021,26491.57470703125,16.128,7.399028778076172,41486.149,26498.973735809326
sub,606.354,759.5690231323242,1.312,1.2175960540771484,607.666,760.7866191864014
layer_norm,1143.272,1154.7142639160156,2.751,1.0512408763170242,1146.023,1155.7655047923326
linear,27021.766,22417.35107421875,1.44,1.701833724975586,27023.206,22419.052907943726
gelu,1633.596,1448.8392639160156,1.376,1.6513671875,1634.972,1450.4906311035156
linear,25345.324,22015.93603515625,1.312,2.0579566806554794,25346.636000000002,22017.993991836905
sub,608.466,700.3514556884766,1.184,1.0228309333324432,609.65,701.374286621809
layer_norm,1044.329,908.6608581542969,2.624,2.547515869140625,1046.953,911.2083740234375
others,39384.787,25389.47802734375,15.808,6.883523941040039,39400.594999999994,25396.36155128479
sub,602.61,793.82470703125,1.217,1.2149276733398438,603.827,795.0396347045898
layer_norm,1079.494,1317.2477722167969,2.529,1.0620326697826385,1082.023,1318.3098048865795
