op,duration,duration_pred,gap,gap_pred,total,total_pred
conv2d,4178.312,4994.36328125,72.447,81.86748504638672,4250.759,5076.230766296387
batchnorm,3948.139,4309.19287109375,317.468,354.0678405761719,4265.607,4663.260711669922
relu,2218.306,2327.31103515625,0.832,1.0633888244628906,2219.138,2328.374423980713
others,1985.925,1819.0380249023438,1.024,1.3486709594726562,1986.9489999999998,1820.3866958618164
conv2d,3354.003,3598.3394775390625,66.176,70.18588638305664,3420.179,3668.525363922119
batchnorm,958.322,938.8574523925781,344.508,337.5844268798828,1302.83,1276.441879272461
relu,554.073,593.4899495442709,1.024,1.1814104715983074,555.097,594.6713600158691
conv2d,3361.138,3335.7298990885415,71.264,72.5344975789388,3432.402,3408.2643966674805
batchnorm,945.426,986.5260620117188,344.22,328.89588419596356,1289.6460000000002,1315.4219462076824
iadd,809.558,790.4342803955078,0.895,0.9986591190099716,810.453,791.4329395145178
relu,552.697,550.9791717529297,0.992,1.2259387969970703,553.689,552.2051105499268
conv2d,3357.331,3115.5902709960938,75.263,72.35431098937988,3432.594,3187.9445819854736
batchnorm,952.403,907.9221801757812,346.427,338.0878143310547,1298.83,1246.009994506836
relu,555.193,586.6751861572266,0.864,1.2386856079101562,556.057,587.9138717651367
conv2d,3382.291,3145.4552001953125,66.047,74.793212890625,3448.338,3220.2484130859375
batchnorm,950.739,957.2514190673828,490.521,334.18382263183594,1441.26,1291.4352416992188
iadd,809.974,808.2573699951172,0.992,1.0775299072265625,810.966,809.3348999023438
relu,554.008,568.0990142822266,0.832,1.0740794986486435,554.84,569.1730937808752
conv2d,1897.895,2159.3616333007812,65.343,73.2408504486084,1963.238,2232.6024837493896
batchnorm,455.29,497.43975830078125,349.115,346.9075241088867,804.405,844.347282409668
relu,278.044,312.08876037597656,1.056,1.1778640747070312,279.09999999999997,313.2666244506836
conv2d,1990.437,2082.3324279785156,69.344,70.37520217895508,2059.781,2152.7076301574707
batchnorm,452.058,515.8362808227539,340.731,338.8612594604492,792.789,854.6975402832031
conv2d,315.58,448.7967224121094,67.903,67.75293731689453,383.483,516.5496597290039
batchnorm,459.354,453.9632263183594,355.675,347.74774169921875,815.029,801.7109680175781
iadd,406.266,436.4019546508789,1.024,1.1252593994140625,407.29,437.52721405029297
relu,276.861,287.0444564819336,0.831,0.8369597792625427,277.692,287.88141626119614
conv2d,2001.638,2092.9851684570312,67.199,70.86708641052246,2068.837,2163.8522548675537
batchnorm,456.794,483.70018005371094,342.139,342.2062530517578,798.933,825.9064331054688
relu,277.021,299.36610412597656,0.927,1.1742401123046875,277.94800000000004,300.54034423828125
conv2d,2002.823,2116.8076782226562,67.742,69.9284496307373,2070.565,2186.7361278533936
batchnorm,454.042,515.1003189086914,345.211,336.16363525390625,799.2529999999999,851.2639541625977
iadd,405.243,442.7981185913086,0.895,1.0951995849609375,406.138,443.89331817626953
relu,277.629,310.0850372314453,0.896,1.007032349705696,278.52500000000003,311.092069581151
conv2d,1879.142,1907.2242736816406,75.584,69.89821243286133,1954.726,1977.122486114502
batchnorm,213.629,254.41876220703125,541.593,352.73567962646484,755.222,607.1544418334961
relu,137.022,143.76753997802734,98.014,83.59936141967773,235.036,227.36690139770508
conv2d,1494.828,1675.3506774902344,70.751,69.67972564697266,1565.579,1745.030403137207
batchnorm,218.429,237.16777420043945,412.507,376.36376190185547,630.936,613.5315361022949
conv2d,270.044,311.8519058227539,69.439,69.96018600463867,339.48299999999995,381.8120918273926
batchnorm,220.541,219.5769500732422,353.755,351.68273162841797,574.296,571.2596817016602
iadd,205.854,233.30068969726562,0.896,1.0610827952623367,206.75,234.36177249252796
relu,138.27,147.92929077148438,46.847,51.12267017364502,185.11700000000002,199.0519609451294
conv2d,1494.668,1599.9171752929688,75.295,68.83931732177734,1569.963,1668.756492614746
batchnorm,217.245,246.0068244934082,377.819,340.93119049072266,595.0640000000001,586.9380149841309
relu,137.534,140.90118408203125,94.719,81.05574417114258,232.253,221.95692825317383
conv2d,1508.172,1579.2100524902344,66.463,68.61817932128906,1574.635,1647.8282318115234
batchnorm,216.157,235.0235824584961,340.124,332.9506378173828,556.2810000000001,567.9742202758789
iadd,205.821,224.65831756591797,0.864,0.9474162757396698,206.685,225.60573384165764
relu,137.886,139.239990234375,74.559,48.50206184387207,212.445,187.74205207824707
conv2d,2118.819,1722.4172668457031,74.336,73.36943244934082,2193.1549999999997,1795.786699295044
batchnorm,92.126,101.39300155639648,499.257,506.51194763183594,591.383,607.9049491882324
relu,65.536,62.253496170043945,174.365,171.02187728881836,239.901,233.2753734588623
conv2d,1442.892,1714.1329956054688,71.136,72.10357093811035,1514.028,1786.236566543579
batchnorm,97.023,62.707651138305664,704.694,556.1714630126953,801.717,618.879114151001
conv2d,296.924,288.63565826416016,70.847,70.01878356933594,367.77099999999996,358.6544418334961
batchnorm,92.35,116.41555595397949,406.204,394.093994140625,498.554,510.5095500946045
iadd,102.334,112.20800018310547,123.774,104.06619644165039,226.108,216.27419662475586
relu,69.407,65.42749214172363,177.854,156.01653289794922,247.26100000000002,221.44402503967285
conv2d,1442.956,1657.8581237792969,68.864,71.96334266662598,1511.82,1729.8214664459229
batchnorm,96.639,94.96189880371094,501.881,475.05316162109375,598.52,570.0150604248047
relu,66.207,57.20673370361328,166.91,168.20651626586914,233.117,225.41324996948242
conv2d,1440.589,1921.8536987304688,68.671,72.96304512023926,1509.26,1994.816743850708
batchnorm,97.086,87.54429626464844,390.651,386.6372604370117,487.737,474.18155670166016
iadd,100.959,111.60775375366211,122.91,128.3583583831787,223.869,239.96611213684082
relu,70.783,70.83909225463867,84.671,111.8791275024414,155.454,182.71821975708008
adaptive_avg_pool2d,67.967,27.862421989440918,221.661,230.79637908935547,289.628,258.6588010787964
