op,duration,duration_pred,gap,gap_pred,total,total_pred
conv2d,954.325,853.55712890625,77.919,73.81192779541016,1032.2440000000001,927.3690567016602
batchnorm,1974.634,1910.67724609375,1456.015,1437.96484375,3430.6490000000003,3348.64208984375
others,1111.988,1108.261474609375,0.768,1.1020317077636719,1112.756,1109.3635063171387
conv2d,2402.276,2193.309814453125,61.696,65.07548522949219,2463.9719999999998,2258.385299682617
batchnorm,1978.473,1821.2332763671875,1452.752,1404.2086791992188,3431.225,3225.4419555664062
others,1112.435,1083.5213623046875,0.896,1.1159782409667969,1113.331,1084.6373405456543
conv2d,830.327,823.8805541992188,68.735,68.68689727783203,899.062,892.5674514770508
batchnorm,1040.596,1118.5262451171875,361.084,351.0405680338542,1401.68,1469.5668131510417
conv2d,2871.647,2655.1087239583335,66.176,68.96040852864583,2937.823,2724.0691324869795
batchnorm,6015.387,6116.918701171875,3629.527,3752.5538940429688,9644.914,9869.472595214844
others,3343.322,3417.2949829101562,0.896,0.830663651227951,3344.2180000000003,3418.125646561384
conv2d,2130.728,2060.2718200683594,65.919,65.67959022521973,2196.647,2125.951410293579
batchnorm,1439.472,1314.72509765625,1190.611,1157.5275268554688,2630.083,2472.2526245117188
others,837.526,866.4736938476562,0.704,1.0615138858556747,838.2299999999999,867.5352077335119
conv2d,519.994,587.7077331542969,66.399,68.89424324035645,586.393,656.6019763946533
batchnorm,352.732,417.37481689453125,359.036,361.5513229370117,711.768,778.926139831543
conv2d,1230.226,1216.9526672363281,67.807,69.79244422912598,1298.0330000000001,1286.745111465454
batchnorm,2153.0,2168.0158081054688,1594.798,1608.9236755371094,3747.798,3776.939483642578
others,1255.25,1217.2491149902344,0.896,1.1796684265136719,1256.146,1218.428783416748
conv2d,2518.307,2585.6446533203125,70.623,64.4711503982544,2588.93,2650.115803718567
batchnorm,2147.207,2151.4354858398438,1596.206,1618.2217712402344,3743.4129999999996,3769.657257080078
others,1256.051,1333.3958740234375,0.832,1.351369857788086,1256.883,1334.7472438812256
conv2d,704.311,864.4236297607422,68.192,69.40921211242676,772.503,933.832841873169
batchnorm,356.06,377.02757263183594,352.859,352.1612777709961,708.919,729.188850402832
sub,313.565,291.9275131225586,0.864,1.1760063171386719,314.429,293.10351943969727
conv2d,1237.522,1187.6163635253906,66.591,66.02595138549805,1304.1129999999998,1253.6423149108887
batchnorm,2143.335,2130.3502197265625,1594.927,1552.5855102539062,3738.2619999999997,3682.9357299804688
others,1257.49,1164.192886352539,0.735,1.01398466527462,1258.225,1165.2068710178137
conv2d,789.815,724.4766998291016,65.152,64.43470573425293,854.9670000000001,788.9114055633545
batchnorm,507.93,494.17821502685547,684.184,668.0252685546875,1192.114,1162.203483581543
others,314.365,292.172607421875,0.735,0.8913058638572693,315.1,293.06391328573227
conv2d,209.598,209.79538345336914,61.919,66.16609573364258,271.517,275.9614791870117
batchnorm,115.008,117.88136863708496,547.385,491.3093566894531,662.393,609.1907253265381
conv2d,368.572,415.7067413330078,73.567,71.31928253173828,442.139,487.0260238647461
batchnorm,680.504,710.9654541015625,774.295,789.9888305664062,1454.799,1500.9542846679688
others,418.524,446.4676818847656,0.768,0.8365554213523865,419.292,447.304237306118
conv2d,834.582,800.6654968261719,61.823,63.0790433883667,896.405,863.7445402145386
batchnorm,685.786,685.3825531005859,780.726,774.8716278076172,1466.512,1460.2541809082031
others,418.235,405.33324432373047,0.704,0.9416331946849823,418.939,406.27487751841545
conv2d,255.357,280.08983612060547,70.24,67.26265525817871,325.597,347.3524913787842
batchnorm,115.582,109.61456298828125,402.427,371.71910095214844,518.009,481.3336639404297
sub,105.695,110.29590225219727,180.51,174.85647201538086,286.205,285.1523742675781
conv2d,368.124,381.02413177490234,74.463,71.95923233032227,442.587,452.9833641052246
batchnorm,683.928,715.5972442626953,780.696,783.4232025146484,1464.624,1499.0204467773438
others,419.163,450.46214294433594,0.704,0.8511599898338318,419.867,451.31330293416977
conv2d,832.79,796.0852661132812,64.223,63.05756759643555,897.0129999999999,859.1428337097168
batchnorm,685.37,687.0410003662109,785.718,775.1282043457031,1471.088,1462.169204711914
others,418.715,408.4825744628906,0.8,0.9514541476964951,419.515,409.4340286105871
conv2d,258.589,274.9951057434082,67.743,67.14487361907959,326.332,342.1399793624878
batchnorm,114.815,108.3625259399414,394.684,372.7859878540039,509.499,481.1485137939453
sub,107.518,110.87703323364258,176.639,176.49924850463867,284.15700000000004,287.37628173828125
conv2d,367.676,395.06729888916016,75.263,71.66812896728516,442.93899999999996,466.7354278564453
batchnorm,682.52,692.7116088867188,780.247,780.1497955322266,1462.7669999999998,1472.8614044189453
others,418.427,413.0516662597656,0.736,0.8595961928367615,419.163,413.9112624526024
conv2d,272.669,274.75120544433594,66.847,65.6393814086914,339.51599999999996,340.39058685302734
batchnorm,154.142,170.66252517700195,510.811,481.15853118896484,664.953,651.8210563659668
others,105.374,109.0554428100586,96.703,86.77323341369629,202.077,195.82867622375488
conv2d,102.015,102.0579833984375,127.615,134.39164543151855,229.63,236.44962882995605
batchnorm,49.375,49.23104476928711,750.839,644.4480895996094,800.214,693.6791343688965
conv2d,230.974,240.48645782470703,73.759,72.20554161071777,304.733,312.6919994354248
batchnorm,324.444,335.21768951416016,580.57,573.7629547119141,905.0140000000001,908.9806442260742
others,209.854,221.44762420654297,0.8,1.013078659772873,210.65400000000002,222.46070286631584
conv2d,436.731,440.9576187133789,57.631,62.06900119781494,494.36199999999997,503.02661991119385
batchnorm,317.756,334.54078674316406,575.45,563.8015899658203,893.206,898.3423767089844
others,207.869,204.15027236938477,0.768,0.9926452189683914,208.637,205.14291758835316
conv2d,183.326,227.8256378173828,66.784,66.99520492553711,250.11,294.8208427429199
batchnorm,48.384,53.27175521850586,457.018,429.9259719848633,505.402,483.19772720336914
sub,52.191,47.07123947143555,231.07,225.64595413208008,283.26099999999997,272.7171936035156
conv2d,233.053,246.28134155273438,74.975,70.75300979614258,308.028,317.03435134887695
