op,duration,duration_pred,gap,gap_pred,total,total_pred
conv2d,14687.292,13606.294921875,80.928,86.54546356201172,14768.22,13692.840385437012
batchnorm,16368.327,19570.751953125,324.22,306.5371398925781,16692.547,19877.289093017578
relu,8914.123,10099.763671875,0.895,6.233386993408203,8915.018,10105.997058868408
others,7484.829,7225.6142578125,0.928,1.326564759016037,7485.757,7226.940822571516
conv2d,27036.027,27507.39453125,84.318,84.75567245483398,27120.344999999998,27592.150203704834
batchnorm,7876.632,7898.375,312.316,312.8818664550781,8188.947999999999,8211.256866455078
relu,4443.173,4877.304524739583,0.832,0.9328371286392212,4444.005,4878.237361868222
others,3838.541,4040.0682779947915,0.992,1.7100003560384114,3839.5330000000004,4041.77827835083
conv2d,15665.136,15987.354166666666,66.912,66.86670939127605,15732.048,16054.220876057941
batchnorm,3773.678,3787.677734375,456.09,304.5051574707031,4229.768,4092.182891845703
relu,2228.643,2310.6972045898438,0.8,1.3954524993896484,2229.443,2312.0926570892334
conv2d,24597.082,25844.10693359375,78.111,75.9538516998291,24675.193,25920.06078529358
batchnorm,3768.75,4119.349365234375,307.1,317.01954650878906,4075.85,4436.368911743164
relu,2200.771,2332.4381713867188,1.152,1.2091941833496094,2201.9230000000002,2333.6473655700684
others,1931.91,2105.7960815429688,1.089,1.9155750274658203,1932.999,2107.7116565704346
conv2d,12365.98,12345.811767578125,68.959,66.20404434204102,12434.939,12412.015811920166
batchnorm,1757.545,1891.2083740234375,309.308,310.99163818359375,2066.853,2202.2000122070312
relu,1102.257,1134.9858093261719,0.96,1.1849594116210938,1103.217,1136.170768737793
conv2d,20994.666,21448.14111328125,67.295,72.94743156433105,21061.961,21521.08854484558
batchnorm,1748.073,1818.3406982421875,304.06,298.90748596191406,2052.1330000000003,2117.2481842041016
relu,1102.482,1093.8878479003906,1.152,1.467355728149414,1103.634,1095.35520362854
others,978.067,877.9558410644531,1.056,1.37286376953125,979.123,879.3287048339844
conv2d,5427.256,5744.029052734375,66.239,67.81758117675781,5493.495,5811.846633911133
batchnorm,416.858,460.72229766845703,309.436,302.10216522216797,726.294,762.824462890625
relu,274.525,286.99876403808594,0.928,1.2856197357177734,275.453,288.2843837738037
conv2d,5423.8,5882.2437744140625,71.391,67.24678993225098,5495.191,5949.4905643463135
batchnorm,416.027,423.8406219482422,452.186,293.2719497680664,868.213,717.1125717163086
relu,275.068,282.1764221191406,1.056,1.05707548558712,276.12399999999997,283.23349760472775
others,249.117,187.9630889892578,1.023,1.1094284057617188,250.14,189.07251739501953
adaptive_avg_pool2d,773.686,714.8958778381348,3.872,1.8357181400060654,777.558,716.7315959781408
linear,4554.404,4241.043701171875,1.344,1.3390464782714844,4555.7480000000005,4242.3827476501465
relu,6.144,5.604402858763933,0.96,1.0707035064697266,7.104,6.67510636523366
iadd,8.224,3.421694278717041,3.84,1.1686019897460938,12.064,4.590296268463135
linear,604.919,751.7102661132812,1.153,0.959964707493782,606.072,752.670230820775
relu,5.6,2.4786781668663025,1.087,1.0940818786621094,6.686999999999999,3.572760045528412
iadd,7.84,1.781069204211235,1.024,1.0869102478027344,8.864,2.8679794520139694
linear,18.688,12.292032461613417,1.024,1.0192508399486542,19.712,13.31128330156207
linear,5.44,9.95775055885315,0.992,1.1306056678295135,6.432,11.088356226682663
cross_entrpy,19.52,23.24901819229126,298.268,400.2773971557617,317.78799999999995,423.526415348053
cross_entrpy,12.415,12.326883316040039,177.374,194.06248474121094,189.789,206.38936805725098
linear,24.864,43.82379388809204,275.357,260.7316474914551,300.221,304.5554413795471
iadd,10.015,16.569124221801758,50.56,39.19614028930664,60.575,55.7652645111084
relu,10.496,36.923701763153076,1872.455,1784.2492370605469,1882.951,1821.1729388237
iadd,11.487,23.25914239883423,0.897,1.776266098022461,12.384,25.03540849685669
relu,10.463,-421.67618560791016,10563.285,9985.65771484375,10573.748,9563.98152923584
adaptive_avg_pool2d,682.871,741.8248596191406,1.919,2.8782386779785156,684.79,744.7030982971191
others,806.231,933.6739196777344,1.983,2.3586883544921875,808.2139999999999,936.0326080322266
relu,404.987,479.76358795166016,0.96,1.1009845733642578,405.947,480.8645725250244
batchnorm,697.814,807.1085662841797,9.76,10.769685745239258,707.574,817.878252029419
conv2d,10189.529,10583.513916015625,119.519,117.40414237976074,10309.048,10700.918058395386
relu,404.058,430.85523223876953,0.992,0.9704188853502274,405.05,431.82565112411976
batchnorm,694.391,747.8232269287109,9.664,11.31344985961914,704.055,759.1366767883301
conv2d,10079.77,10877.428466796875,120.831,115.32987976074219,10200.601,10992.758346557617
others,3165.559,3217.7169189453125,2.047,2.943836212158203,3167.606,3220.6607551574707
