op,duration,duration_pred,gap,gap_pred,total,total_pred
conv2d,14321.079,16228.044921875,77.503,74.51544189453125,14398.582,16302.560363769531
batchnorm,16295.616,15965.78125,460.251,226.46937561035156,16755.867,16192.250625610352
relu,8866.775,10253.873046875,0.929,3.319263458251953,8867.704,10257.192310333252
conv2d,63227.511,63251.146484375,73.407,87.64585876464844,63300.918,63338.79234313965
batchnorm,16324.096,16378.57763671875,290.493,314.11891174316406,16614.589,16692.696548461914
relu,8867.479,9751.5439453125,0.896,3.6555747985839844,8868.375,9755.199520111084
others,7469.512,7563.59375,0.832,1.762872040271759,7470.344,7565.356622040272
conv2d,26938.403,27297.1171875,67.743,87.5338617960612,27006.145999999997,27384.651049296062
batchnorm,7894.819,8365.836588541666,286.525,316.0700988769531,8181.344,8681.90668741862
relu,4445.803,4662.5609130859375,0.864,2.0847854614257812,4446.6669999999995,4664.645698547363
conv2d,36097.911,37034.7529296875,73.887,82.63168525695801,36171.798,37117.38461494446
batchnorm,7897.379,7779.025390625,284.413,302.46280670166016,8181.7919999999995,8081.48819732666
relu,4410.156,4817.15576171875,1.056,0.8796691447496414,4411.2119999999995,4818.0354308635
others,3831.571,3933.2656860351562,1.024,1.6209735870361328,3832.595,3934.8866596221924
conv2d,16154.755,15877.424560546875,60.286,62.07867908477783,16215.041,15939.503239631653
batchnorm,3753.044,3798.935302734375,288.349,303.90867614746094,4041.393,4102.843978881836
relu,2209.446,2308.583251953125,1.024,1.337972640991211,2210.47,2309.921224594116
conv2d,25912.942,25884.1923828125,72.032,76.2798957824707,25984.974,25960.47227859497
batchnorm,3760.788,4127.1905517578125,296.86,317.4086151123047,4057.648,4444.599166870117
relu,2208.454,2335.2330322265625,0.896,1.2101917266845703,2209.3500000000004,2336.443223953247
others,1932.041,2096.1559448242188,1.312,1.958566665649414,1933.3529999999998,2098.114511489868
conv2d,11712.823,12345.811767578125,64.19,66.20404434204102,11777.013,12412.015811920166
batchnorm,1752.907,1891.2083740234375,282.718,310.99163818359375,2035.625,2202.2000122070312
relu,1106.418,1134.9858093261719,0.832,1.1849594116210938,1107.25,1136.170768737793
conv2d,19932.726,21448.14111328125,61.151,72.94743156433105,19993.877,21521.08854484558
batchnorm,1749.259,1818.3406982421875,282.301,298.90748596191406,2031.56,2117.2481842041016
