op,duration,duration_pred,gap,gap_pred,total,total_pred
conv2d,1895.69,2056.689453125,3.327,9.127788543701172,1899.017,2065.817241668701
layer_norm,5040.099,3207.513427734375,2.144,6.188854217529297,5042.243,3213.7022819519043
linear,8.32,56.52985763549805,1.088,1.4104957580566406,9.408000000000001,57.94035339355469
linear,7.616,5.211145877838135,1.12,1.3039512634277344,8.736,6.515097141265869
relu,4.16,0.9610847532749176,1.056,0.8912925124168396,5.216,1.8523772656917572
linear,12.096,6.100244998931885,1.12,0.8763198256492615,13.216000000000001,6.976564824581146
linear,3.904,1.938903570175171,0.992,0.9229875604311625,4.896,2.8618911306063333
index,9.888,4.863138675689697,1.471,1.1647351582845051,11.359,6.027873833974202
clone,4.289,3.1182248989741006,0.992,0.9178046584129333,5.281,4.0360295573870335
sigmoid,3.423,2.3314384818077087,1.153,1.4164848327636719,4.5760000000000005,3.7479233145713806
others,3.104,36.704458236694336,809.558,549.5331954956055,812.662,586.2376537322998
reshape,831.253,584.7157516479492,5.985,3.649677276611328,837.238,588.3654289245605
others,3.2,36.91790556907654,0.959,1.3712901771068573,4.159,38.289195746183395
linear,5617.436,5056.1636962890625,2.016,1.2717189639806747,5619.451999999999,5057.435415253043
normalize,1646.892,1890.3992309570312,0.961,2.5113868713378906,1647.853,1892.9106178283691
normalize,18.687,145.93097257614136,0.96,0.9511279612779617,19.647000000000002,146.88210053741932
normalize,909.397,1005.7153015136719,1.056,1.5770244598388672,910.4530000000001,1007.2923259735107
normalize,1643.404,1386.3002014160156,1.056,4.311054229736328,1644.46,1390.611255645752
normalize,18.496,181.50051403045654,1.088,1.5847491919994354,19.584,183.08526322245598
normalize,921.781,1014.8931732177734,1.056,2.7282142490148544,922.837,1017.6213874667883
matmul_,842.07,872.0857238769531,0.96,1.452444076538086,843.0300000000001,873.5381679534912
matmul_,1410.414,1230.0450439453125,0.929,1.358510971069336,1411.343,1231.4035549163818
matmul_,1840.489,1785.540283203125,1.12,1.7639293670654297,1841.609,1787.3042125701904
others,4.192,8.23936665058136,0.992,0.9706172496080399,5.184,9.2099839001894
others,3.616,11.606226176023483,1.12,1.2614116668701172,4.736000000000001,12.8676378428936
floordiv,1654.22,1589.7049865722656,1.12,1.3217506408691406,1655.34,1591.0267372131348
sub,1651.084,1516.2883605957031,1.088,1.0915546119213104,1652.172,1517.3799152076244
softmax,1663.532,1994.0330200195312,0.928,0.7270736247301102,1664.46,1994.7600936442614
