op,duration,duration_pred,gap,gap_pred,total,total_pred
conv2d,738.298,765.6458129882812,82.623,71.70603942871094,820.921,837.3518524169922
batchnorm,1507.316,1379.6700439453125,1186.741,1197.920654296875,2694.057,2577.5906982421875
silu,836.185,850.6632080078125,0.8,0.9556083083152771,836.9849999999999,851.6188163161278
conv2d,2660.777,2331.171630859375,69.376,71.29056549072266,2730.1530000000002,2402.4621963500977
batchnorm,1489.554,1352.441650390625,1186.774,1155.0752563476562,2676.328,2507.5169067382812
silu,837.017,855.1242065429688,0.864,0.9429206252098083,837.8810000000001,856.0671271681786
iadd,1221.654,1311.6783040364583,0.864,1.4044634501139324,1222.518,1313.0827674865723
conv2d,2653.545,2048.1630045572915,70.143,68.46082814534505,2723.688,2116.6238327026367
batchnorm,1500.723,1347.4521891276042,1185.014,1187.0687662760417,2685.737,2534.520955403646
silu,842.649,890.3175659179688,0.736,0.8487967848777771,843.385,891.1663627028465
bernoulli,847.705,903.4507293701172,2.303,2.0630149841308594,850.008,905.513744354248
iadd,1235.766,1230.3442687988281,0.64,1.3947868347167969,1236.4060000000002,1231.739055633545
conv2d,2039.342,1982.5209655761719,64.096,71.74984550476074,2103.438,2054.2708110809326
batchnorm,1446.323,1291.7520751953125,1186.422,1163.1787719726562,2632.745,2454.9308471679688
silu,843.321,810.6372833251953,0.736,0.9641742259263992,844.057,811.6014575511217
conv2d,619.258,716.4599609375,63.616,69.06731796264648,682.874,785.5272789001465
batchnorm,730.074,746.328857421875,356.508,379.89234924316406,1086.5819999999999,1126.221206665039
conv2d,7327.553,6348.10693359375,63.84,71.69403076171875,7391.393,6419.800964355469
batchnorm,2836.743,2773.8728637695312,2140.398,2094.066162109375,4977.141,4867.939025878906
silu,1670.449,1616.3972778320312,0.673,0.7659911513328552,1671.122,1617.163268983364
conv2d,1179.637,1115.6175842285156,65.92,71.50044631958008,1245.557,1187.1180305480957
batchnorm,723.961,698.693359375,354.813,371.9523010253906,1078.774,1070.6456604003906
bernoulli,426.27,436.68536376953125,2.335,2.1618614196777344,428.60499999999996,438.847225189209
iadd,609.37,616.9920501708984,0.832,1.1996517181396484,610.202,618.1917018890381
conv2d,7264.738,6911.778076171875,69.599,70.69649314880371,7334.337,6982.474569320679
batchnorm,2822.728,2661.186767578125,1981.903,1973.635498046875,4804.631,4634.822265625
silu,1654.61,1573.5102233886719,0.864,0.904331162571907,1655.474,1574.4145545512438
conv2d,1338.996,1173.283447265625,68.288,69.14688682556152,1407.284,1242.4303340911865
batchnorm,724.698,725.3802947998047,351.708,361.48126220703125,1076.406,1086.861557006836
bernoulli,424.06,414.61683654785156,2.656,2.475046157836914,426.716,417.0918827056885
iadd,607.195,630.8466186523438,0.833,1.166358932852745,608.028,632.0129775851965
conv2d,7228.129,6521.2557373046875,65.184,70.57044982910156,7293.313,6591.826187133789
batchnorm,2827.592,2673.2695922851562,1969.934,1937.7206420898438,4797.526,4610.990234375
silu,1643.634,1366.211685180664,0.992,0.8506545573472977,1644.626,1367.0623397380114
conv2d,1491.891,1161.1239929199219,63.872,70.37153053283691,1555.7630000000001,1231.4955234527588
batchnorm,737.336,737.8645477294922,352.958,353.55479431152344,1090.294,1091.4193420410156
bernoulli,422.78,444.3079071044922,3.265,2.1084823608398438,426.04499999999996,446.41638946533203
iadd,603.258,612.9054870605469,1.024,1.0169524848461151,604.282,613.922439545393
conv2d,2379.948,2015.4557495117188,67.711,64.19512271881104,2447.6589999999997,2079.65087223053
batchnorm,677.434,681.4532470703125,763.578,790.0984802246094,1441.012,1471.5517272949219
silu,409.532,437.7796096801758,1.088,0.7701224684715271,410.62,438.5497321486473
conv2d,401.885,396.56475830078125,64.991,67.81078910827637,466.876,464.3755474090576
batchnorm,231.806,234.78507232666016,386.525,393.47595977783203,618.331,628.2610321044922
conv2d,2425.995,2189.1381225585938,67.967,72.80360221862793,2493.962,2261.9417247772217
batchnorm,897.529,820.7797546386719,893.624,898.2997589111328,1791.153,1719.0795135498047
silu,550.459,496.0166549682617,1.088,0.7661895155906677,551.5469999999999,496.7828444838524
conv2d,526.972,516.1122283935547,65.087,67.48940658569336,592.059,583.601634979248
batchnorm,229.982,225.54169845581055,356.221,353.34828186035156,586.203,578.8899803161621
bernoulli,149.375,128.32659339904785,208.702,166.216570854187,358.077,294.54316425323486
iadd,203.838,217.74892807006836,19.424,0.4456633925437927,223.262,218.19459146261215
conv2d,2417.546,2227.395721435547,71.457,71.52828598022461,2489.0029999999997,2298.9240074157715
batchnorm,893.528,842.8092193603516,893.208,906.5142822265625,1786.7359999999999,1749.323501586914
silu,549.916,594.2666931152344,1.088,0.8666610270738602,551.004,595.1333541423082
conv2d,520.507,499.6157760620117,60.895,67.37896347045898,581.4019999999999,566.9947395324707
batchnorm,231.902,214.37048721313477,356.029,357.47171783447266,587.931,571.8422050476074
bernoulli,148.511,140.2518424987793,215.934,220.68803787231445,364.445,360.93988037109375
iadd,202.815,217.49752044677734,156.862,1.7399348802864552,359.677,219.2374553270638
conv2d,2421.899,2300.7921752929688,73.44,72.14053153991699,2495.339,2372.9327068328857
batchnorm,902.553,831.4327239990234,899.159,900.5438537597656,1801.712,1731.976577758789
silu,545.499,589.5899810791016,0.928,0.8808574229478836,546.427,590.4708385020494
conv2d,523.901,499.12835693359375,63.998,67.4204330444336,587.899,566.5487899780273
batchnorm,232.542,213.22069549560547,382.109,354.0505676269531,614.651,567.2712631225586
bernoulli,148.639,131.64446640014648,235.678,253.43292617797852,384.317,385.077392578125
iadd,203.614,193.3165054321289,75.423,64.68381404876709,279.03700000000003,258.000319480896
conv2d,594.075,664.8995361328125,78.496,70.36606979370117,672.571,735.2656059265137
batchnorm,904.6,906.3856353759766,895.32,913.7338104248047,1799.92,1820.1194458007812
silu,550.491,543.0567245483398,0.96,0.8162040114402771,551.451,543.8729285597801
conv2d,422.365,375.6858215332031,60.735,63.333909034729004,483.1,439.01973056793213
batchnorm,211.711,236.94194793701172,488.443,515.3176422119141,700.154,752.2595901489258
silu,137.759,150.6390151977539,1.152,0.7499217391014099,138.91099999999997,151.38893693685532
adaptive_avg_pool2d,82.687,85.24328231811523,83.839,71.86253547668457,166.526,157.1058177947998
conv2d,37.152,24.013872146606445,222.782,242.36182022094727,259.934,266.3756923675537
silu,3.744,4.69268274307251,244.766,257.92896270751953,248.51,262.62164545059204
conv2d,11.776,13.059228897094727,209.886,208.30409240722656,221.662,221.3633213043213
sigmoid,4.192,3.5337166786193848,140.095,148.90721893310547,144.287,152.44093561172485
floordiv,136.575,145.9213752746582,129.983,140.96277618408203,266.558,286.88415145874023
conv2d,304.829,272.39330291748047,73.664,71.38413047790527,378.493,343.77743339538574
batchnorm,107.519,101.77449798583984,535.547,551.0496215820312,643.066,652.8241195678711
conv2d,545.083,445.54351806640625,68.672,72.38681411743164,613.755,517.9303321838379
batchnorm,419.132,424.2633285522461,806.393,660.5052032470703,1225.525,1084.7685317993164
silu,275.486,282.2795181274414,0.864,0.8539370894432068,276.34999999999997,283.1334552168846
conv2d,714.554,546.7090606689453,64.383,63.56157970428467,778.937,610.27064037323
batchnorm,416.317,424.91532135009766,624.858,669.3464660644531,1041.175,1094.2617874145508
silu,273.693,284.4680938720703,0.897,0.7861003279685974,274.59,285.2541942000389
adaptive_avg_pool2d,145.31,152.66837692260742,0.864,0.7610568404197693,146.174,153.4294337630272
conv2d,53.696,31.396838188171387,7.552,5.401775360107422,61.248,36.79861354827881
silu,3.232,3.7992119789123535,1.056,93.26507663726807,4.288,97.06428861618042
conv2d,15.137,7.755396127700806,190.045,136.88972187042236,205.182,144.64511799812317
sigmoid,4.48,-0.6862235888838768,137.567,151.0833625793457,142.047,150.39713899046183
floordiv,274.622,275.1212921142578,0.96,3.698694199323654,275.582,278.81998631358147
conv2d,542.172,495.4244689941406,65.406,68.01523971557617,607.578,563.4397087097168
batchnorm,107.295,98.19045639038086,443.292,463.40843963623047,550.587,561.5988960266113
bernoulli,78.082,75.22346878051758,292.283,323.1021194458008,370.365,398.32558822631836
iadd,104.512,97.1770133972168,167.71,187.65189743041992,272.222,284.8289108276367
conv2d,515.707,462.55823516845703,71.84,70.56688690185547,587.547,533.1251220703125
batchnorm,416.829,464.06685638427734,621.978,654.7888488769531,1038.807,1118.8557052612305
silu,273.086,281.8561248779297,1.024,0.8664149641990662,274.11,282.72253984212875
conv2d,696.058,528.5998916625977,57.759,62.950907707214355,753.817,591.550799369812
batchnorm,417.149,433.55650329589844,623.354,675.4605102539062,1040.5030000000002,1109.0170135498047
silu,273.566,290.35855865478516,0.992,0.8078727126121521,274.558,291.1664313673973
adaptive_avg_pool2d,144.639,154.4557342529297,1.023,0.8110656291246414,145.662,155.26679988205433
conv2d,51.585,34.79108762741089,6.783,5.560976028442383,58.368,40.35206365585327
silu,3.168,4.354494571685791,0.896,76.21987150609493,4.064,80.57436607778072
conv2d,14.4,8.20934510231018,179.102,168.36043739318848,193.502,176.56978249549866
sigmoid,4.416,-0.802678644657135,287.198,152.91990280151367,291.614,152.11722415685654
floordiv,274.237,284.3680877685547,3.297,2.0516357012093067,277.53400000000005,286.419723469764
conv2d,540.763,499.70912170410156,66.015,67.78424644470215,606.778,567.4933681488037
batchnorm,106.239,100.78770065307617,445.916,469.16552734375,552.155,569.9532279968262
bernoulli,78.882,75.72284698486328,288.956,315.9320068359375,367.838,391.6548538208008
iadd,103.87,96.21517562866211,174.079,185.7804069519043,277.949,281.9955825805664
conv2d,514.844,447.0032272338867,67.327,70.22135925292969,582.171,517.2245864868164
batchnorm,417.5,428.97156524658203,626.747,660.2745819091797,1044.2469999999998,1089.2461471557617
silu,275.294,288.4314727783203,0.96,0.8541621565818787,276.25399999999996,289.2856349349022
conv2d,680.666,545.9852600097656,62.143,62.82954788208008,742.8090000000001,608.8148078918457
batchnorm,415.613,422.1025161743164,623.258,666.314697265625,1038.871,1088.4172134399414
silu,273.63,284.7035903930664,1.056,0.8049735426902771,274.686,285.5085639357567
adaptive_avg_pool2d,144.703,145.77105331420898,0.927,0.738801896572113,145.63,146.5098552107811
conv2d,51.36,28.863757133483887,6.816,5.028392791748047,58.176,33.892149925231934
silu,3.072,4.383059024810791,1.024,59.74441049993038,4.096,64.12746952474117
conv2d,14.304,6.823877811431885,185.279,168.46471405029297,199.583,175.28859186172485
sigmoid,4.319,-0.8901496231555939,136.575,146.5738868713379,140.89399999999998,145.6837372481823
floordiv,274.654,276.35704803466797,0.992,0.7220687456429005,275.646,277.07911678031087
conv2d,540.955,478.5942840576172,65.248,67.18604469299316,606.2030000000001,545.7803287506104
batchnorm,105.791,88.8932113647461,440.764,462.0194320678711,546.5550000000001,550.9126434326172
bernoulli,78.975,79.04439544677734,291.358,314.3448486328125,370.33299999999997,393.38924407958984
iadd,104.095,100.22808456420898,164.862,182.25550842285156,268.957,282.48359298706055
conv2d,512.732,438.16638946533203,64.704,70.84651374816895,577.4359999999999,509.012903213501
batchnorm,419.005,454.8415222167969,774.104,660.8048400878906,1193.109,1115.6463623046875
silu,276.126,289.4514923095703,0.96,0.8361606001853943,277.08599999999996,290.2876529097557
conv2d,663.578,549.5281219482422,60.928,63.574421882629395,724.506,613.1025438308716
batchnorm,419.388,423.2875061035156,620.187,671.1087799072266,1039.575,1094.3962860107422
silu,276.669,284.77579498291016,0.8,0.7827128767967224,277.469,285.5585078597069
adaptive_avg_pool2d,143.455,153.22717666625977,0.8,0.7756480574607849,144.25500000000002,154.00282472372055
conv2d,46.527,31.89978313446045,6.209,5.264007568359375,52.736000000000004,37.163790702819824
silu,2.847,3.803102970123291,0.8,84.14006900787354,3.6470000000000002,87.94317197799683
conv2d,13.184,7.755396127700806,186.655,136.88972187042236,199.839,144.64511799812317
sigmoid,3.936,-0.6862235888838768,135.615,151.0833625793457,139.55100000000002,150.39713899046183
floordiv,274.813,275.1212921142578,0.8,3.698694199323654,275.613,278.81998631358147
conv2d,487.324,495.4244689941406,67.391,68.01523971557617,554.715,563.4397087097168
batchnorm,105.985,98.19045639038086,441.979,463.40843963623047,547.9639999999999,561.5988960266113
bernoulli,78.271,75.22346878051758,298.206,323.1021194458008,376.47700000000003,398.32558822631836
iadd,104.543,97.1770133972168,167.71,187.65189743041992,272.25300000000004,284.8289108276367
conv2d,472.092,462.55823516845703,68.416,70.56688690185547,540.508,533.1251220703125
batchnorm,418.619,464.06685638427734,626.299,654.7888488769531,1044.9180000000001,1118.8557052612305
silu,276.286,281.8561248779297,0.896,0.8664149641990662,277.182,282.72253984212875
conv2d,630.907,528.5998916625977,56.383,62.950907707214355,687.2900000000001,591.550799369812
batchnorm,416.7,433.55650329589844,631.835,675.4605102539062,1048.535,1109.0170135498047
silu,277.854,291.04590606689453,0.96,0.8086604475975037,278.81399999999996,291.85456651449203
adaptive_avg_pool2d,143.903,154.7875633239746,0.927,0.8094367533922195,144.82999999999998,155.59700007736683
conv2d,46.368,34.89962339401245,6.368,5.559513092041016,52.736000000000004,40.45913648605347
silu,2.784,4.49004602432251,0.928,72.49224756658077,3.7119999999999997,76.98229359090328
conv2d,13.12,8.431581735610962,187.967,158.88406658172607,201.08700000000002,167.31564831733704
sigmoid,3.999,-0.6018196046352386,284.094,151.9915542602539,288.093,151.38973465561867
floordiv,274.333,283.7473449707031,1.441,2.119205430150032,275.774,285.86655040085316
conv2d,489.051,501.92677307128906,65.184,67.44315338134766,554.235,569.3699264526367
batchnorm,106.367,105.6540756225586,443.58,449.86475372314453,549.947,555.5188293457031
bernoulli,77.983,80.14210510253906,290.878,308.56427001953125,368.861,388.7063751220703
iadd,104.095,98.69544219970703,171.359,185.53137588500977,275.454,284.2268180847168
conv2d,688.409,674.0159606933594,72.832,70.46224212646484,761.241,744.4782028198242
batchnorm,623.195,693.6399383544922,757.849,798.0835266113281,1381.044,1491.7234649658203
silu,415.037,426.2716598510742,0.799,0.986089676618576,415.83599999999996,427.2577495276928
conv2d,959.768,760.3964538574219,57.184,64.15648078918457,1016.952,824.5529346466064
batchnorm,621.53,664.2243499755859,758.426,808.5461730957031,1379.9560000000001,1472.770523071289
silu,412.733,453.5583953857422,0.863,0.8094787001609802,413.596,454.36787408590317
adaptive_avg_pool2d,206.079,235.79115676879883,0.864,0.8364047408103943,206.943,236.62756150960922
conv2d,62.271,45.14146423339844,6.336,5.478427886962891,68.607,50.61989212036133
silu,2.816,3.161142796278,0.896,0.8387355357408524,3.7119999999999997,3.9998783320188522
conv2d,14.56,13.202608108520508,1.696,2.618074417114258,16.256,15.820682525634766
sigmoid,4.0,1.5356315849348903,0.928,0.9810390025377274,4.928,2.5166705874726176
floordiv,413.34,415.31028747558594,0.8,0.788047730922699,414.14,416.09833520650864
conv2d,1037.207,1103.0472412109375,74.72,66.94444847106934,1111.9270000000001,1169.9916896820068
batchnorm,135.359,152.1291847229004,512.379,504.9283142089844,647.738,657.0574989318848
conv2d,1025.047,929.0275268554688,73.887,74.7544994354248,1098.934,1003.7820262908936
batchnorm,768.474,826.3514404296875,864.536,853.8299102783203,1633.01,1680.1813507080078
silu,520.828,481.3851089477539,0.864,1.1362648010253906,521.692,482.5213737487793
conv2d,1138.294,921.1097717285156,197.918,64.45074558258057,1336.212,985.5605173110962
batchnorm,768.826,866.0453796386719,874.008,920.4127960205078,1642.834,1786.4581756591797
silu,522.428,524.7141036987305,0.736,0.8337611556053162,523.164,525.5478648543358
adaptive_avg_pool2d,252.254,278.59253692626953,0.736,0.8801268935203552,252.98999999999998,279.4726638197899
conv2d,69.439,64.01423358917236,5.824,4.884777069091797,75.26299999999999,68.89901065826416
silu,2.656,2.6262764632701874,0.8,0.891361191868782,3.4560000000000004,3.5176376551389694
conv2d,13.056,13.995012283325195,1.856,2.4456405639648438,14.911999999999999,16.44065284729004
sigmoid,3.872,3.1827034950256348,0.928,0.9598845988512039,4.8,4.142588093876839
floordiv,518.747,522.2765274047852,0.832,0.8193206191062927,519.579,523.0958480238914
conv2d,1294.614,1359.9848022460938,64.191,71.94063758850098,1358.805,1431.9254398345947
batchnorm,133.023,142.63991737365723,418.748,396.6495590209961,551.771,539.2894763946533
bernoulli,95.391,93.46156692504883,275.87,281.3579978942871,371.261,374.81956481933594
iadd,129.407,119.21480941772461,142.975,166.77853393554688,272.382,285.9933433532715
conv2d,999.35,1069.0989379882812,65.28,71.27881050109863,1064.63,1140.3777484893799
batchnorm,768.858,848.7699737548828,865.112,881.5165710449219,1633.9699999999998,1730.2865447998047
silu,518.78,517.4077606201172,0.864,1.0481319278478622,519.644,518.455892547965
conv2d,1133.942,923.7464447021484,58.367,64.56201839447021,1192.309,988.3084630966187
batchnorm,770.234,850.5099182128906,858.905,905.4010162353516,1629.1390000000001,1755.9109344482422
silu,521.627,551.6993560791016,0.8,0.821626603603363,522.4269999999999,552.5209826827049
adaptive_avg_pool2d,252.734,297.14239501953125,0.768,0.886354386806488,253.502,298.02874940633774
conv2d,69.791,58.71119976043701,5.824,5.133216857910156,75.615,63.84441661834717
silu,2.656,2.557245671749115,0.736,0.8082446455955505,3.3920000000000003,3.3654903173446655
conv2d,12.992,12.942598342895508,1.792,2.7517662048339844,14.784,15.694364547729492
sigmoid,3.904,2.602838948369026,0.736,0.879611924290657,4.64,3.4824508726596832
floordiv,518.812,512.7175369262695,0.704,0.8375357985496521,519.516,513.5550727248192
conv2d,1291.316,1364.0499877929688,60.192,69.5331392288208,1351.508,1433.5831270217896
batchnorm,133.151,133.19128227233887,558.971,409.3371887207031,692.1220000000001,542.528470993042
bernoulli,95.679,97.99275588989258,275.422,296.12693786621094,371.101,394.1196937561035
iadd,128.895,123.74835777282715,148.159,160.93121719360352,277.054,284.67957496643066
conv2d,996.727,1059.7512817382812,70.751,72.20943260192871,1067.478,1131.96071434021
batchnorm,774.297,861.8951721191406,866.649,875.867431640625,1640.946,1737.7626037597656
