op,duration,duration_pred,gap,gap_pred,total,total_pred
batchnorm,105.022,105.76154327392578,524.882,523.2945404052734,629.904,629.0560836791992
relu,74.846,64.91390323638916,132.252,129.27946090698242,207.098,194.19336414337158
conv2d,326.552,347.2508850097656,67.902,65.15619564056396,394.454,412.4070806503296
batchnorm,102.398,108.19700622558594,531.825,557.7979431152344,634.2230000000001,665.9949493408203
relu,77.694,73.61262893676758,197.627,199.53707122802734,275.321,273.1497001647949
conv2d,124.957,110.6928596496582,112.125,116.20580673217773,237.082,226.89866638183594
batchnorm,14.752,20.322290420532227,508.947,489.28394317626953,523.699,509.60623359680176
sub,13.567,13.402307510375977,272.569,263.1539840698242,286.136,276.5562915802002
conv2d,94.749,96.34991836547852,145.949,138.64175033569336,240.698,234.99166870117188
batchnorm,108.061,105.76154327392578,528.53,523.2945404052734,636.591,629.0560836791992
relu,76.798,64.91390323638916,129.181,129.27946090698242,205.979,194.19336414337158
conv2d,326.487,347.43199920654297,62.399,65.16970825195312,388.886,412.6017074584961
batchnorm,102.622,108.3202896118164,682.83,557.9651641845703,785.452,666.2854537963867
relu,76.509,73.59851837158203,201.019,199.5616569519043,277.528,273.1601753234863
conv2d,123.485,110.56880187988281,113.085,116.3222541809082,236.57,226.89105606079102
batchnorm,14.976,20.24998664855957,508.594,489.9073028564453,523.57,510.1572895050049
sub,13.536,13.280221939086914,269.465,263.3553695678711,283.001,276.635591506958
conv2d,95.07,96.36841201782227,139.612,138.44390106201172,234.682,234.81231307983398
batchnorm,103.133,108.44466781616211,540.37,518.7409362792969,643.503,627.185604095459
relu,75.774,63.60397911071777,127.997,125.1491813659668,203.77100000000002,188.75316047668457
conv2d,141.692,177.48879623413086,64.671,61.0138578414917,206.363,238.50265407562256
batchnorm,104.445,107.87154006958008,522.546,512.1514587402344,626.991,620.0229988098145
relu,75.87,76.4928207397461,198.139,185.68939590454102,274.009,262.1822166442871
conv2d,180.091,198.07842636108398,75.231,70.01533508300781,255.322,268.0937614440918
batchnorm,23.103,41.66859769821167,619.92,593.1887664794922,643.0229999999999,634.8573641777039
conv2d,277.977,280.9958686828613,74.622,72.24426460266113,352.599,353.24013328552246
batchnorm,213.882,238.15781784057617,366.679,364.1324768066406,580.5609999999999,602.2902946472168
relu,176.603,173.57350540161133,0.672,1.1828060001134872,177.275,174.75631140172482
others,117.469,149.9155731201172,5.28,11.633977890014648,122.749,161.54955101013184
iadd,10.24,14.050996899604797,274.361,254.7500762939453,284.601,268.8010731935501
linear,29.439,13.598566174507141,1.088,1.5104255676269531,30.527,15.108991742134094
linear,4.064,5.4210991859436035,162.459,154.4773178100586,166.523,159.8984169960022
cross_entrpy,17.664,18.904970169067383,752.812,829.554931640625,770.476,848.4599018096924
cross_entrpy,10.336,14.096918106079102,256.473,218.96728515625,266.809,233.0642032623291
linear,38.848,40.13380002975464,387.062,308.4488067626953,425.91,348.58260679244995
iadd,5.567,-2.6832785829901695,118.525,83.71632957458496,124.09200000000001,81.03305099159479
others,94.814,117.89115333557129,0.672,3.832101821899414,95.48599999999999,121.7232551574707
relu,261.945,238.20512771606445,0.576,1.4433631896972656,262.521,239.64849090576172
batchnorm,335.959,405.06040954589844,7.776,7.891448974609375,343.735,412.9518585205078
conv2d,1065.604,945.0073852539062,13.664,22.45802593231201,1079.268,967.4654111862183
batchnorm,45.311,50.81617736816406,7.392,6.727821350097656,52.703,57.54399871826172
conv2d,1157.537,497.5964584350586,10.72,10.588653564453125,1168.257,508.1851119995117
relu,111.101,119.61331367492676,0.704,0.768373429775238,111.80499999999999,120.381687104702
batchnorm,161.148,152.8763656616211,7.424,8.016069412231445,168.572,160.89243507385254
conv2d,412.693,462.0688705444336,5.216,5.792781829833984,417.909,467.8616523742676
relu,117.981,129.14313888549805,0.672,0.7155246138572693,118.65299999999999,129.85866349935532
batchnorm,160.316,166.67346954345703,7.36,7.6163177490234375,167.67600000000002,174.28978729248047
conv2d,335.734,351.84862518310547,10.881,18.542226791381836,346.615,370.3908519744873
batchnorm,25.887,25.043230056762695,7.008,6.582807540893555,32.895,31.62603759765625
conv2d,355.35,362.14759826660156,10.784,9.973939895629883,366.134,372.12153816223145
relu,110.205,124.95863914489746,0.704,0.7884787917137146,110.90899999999999,125.74711793661118
batchnorm,156.636,154.85774612426758,7.456,7.762144088745117,164.09199999999998,162.6198902130127
conv2d,985.51,929.5851135253906,5.504,5.649328231811523,991.014,935.2344417572021
relu,118.173,127.87484169006348,0.672,0.7582435011863708,118.845,128.63308519124985
batchnorm,158.172,151.7369728088379,7.456,7.8834991455078125,165.628,159.6204719543457
conv2d,335.127,343.1747055053711,27.167,24.70478057861328,362.294,367.8794860839844
batchnorm,23.264,26.367280960083008,7.392,7.12803840637207,30.656,33.49531936645508
conv2d,361.078,380.52210235595703,10.624,10.956308364868164,371.702,391.4784107208252
relu,109.469,116.90372467041016,0.672,0.7710608839988708,110.14099999999999,117.67478555440903
batchnorm,158.588,150.10121154785156,7.616,7.909671783447266,166.204,158.01088333129883
conv2d,986.342,894.3530578613281,5.44,5.721979141235352,991.782,900.0750370025635
relu,118.429,122.33857345581055,0.768,0.8387641459703445,119.197,123.17733760178089
batchnorm,159.964,156.2349853515625,7.36,7.846364974975586,167.324,164.0813503265381
conv2d,330.135,356.8093490600586,27.039,25.101272583007812,357.174,381.9106216430664
batchnorm,23.392,24.972238540649414,7.328,7.336751937866211,30.72,32.308990478515625
conv2d,357.75,393.6406555175781,10.56,10.355533599853516,368.31,403.99618911743164
relu,111.229,121.88521003723145,0.64,0.7616137862205505,111.869,122.646823823452
batchnorm,164.092,154.34348678588867,7.424,7.781307220458984,171.51600000000002,162.12479400634766
conv2d,986.791,968.8818511962891,5.247,6.021659851074219,992.038,974.9035110473633
relu,119.133,124.85406303405762,0.672,0.7700232863426208,119.80499999999999,125.62408632040024
batchnorm,158.556,156.93832397460938,7.647,7.962841033935547,166.203,164.90116500854492
conv2d,328.152,355.6697769165039,26.975,27.387550354003906,355.127,383.0573272705078
batchnorm,23.712,26.09848976135254,7.455,7.736488342285156,31.167,33.834978103637695
conv2d,196.731,205.25101470947266,10.048,11.086170196533203,206.779,216.33718490600586
relu,52.255,49.25417232513428,0.672,0.6346988081932068,52.927,49.888871133327484
batchnorm,81.374,96.75088882446289,7.455,7.9029083251953125,88.829,104.6537971496582
conv2d,1170.914,1154.41455078125,5.312,5.041070938110352,1176.2259999999999,1159.4556217193604
relu,234.81,241.7897491455078,0.64,0.908683717250824,235.45,242.69843286275864
batchnorm,395.509,407.3982696533203,7.552,7.911291122436523,403.06100000000004,415.30956077575684
conv2d,401.398,357.4432144165039,9.535,15.516359329223633,410.93300000000005,372.95957374572754
batchnorm,61.919,77.98782348632812,7.391,7.900201797485352,69.31,85.88802528381348
conv2d,798.379,654.7998046875,12.673,11.174556732177734,811.052,665.9743614196777
relu,223.898,235.03168487548828,0.768,0.8070887923240662,224.666,235.83877366781235
batchnorm,396.725,436.74156188964844,7.616,8.671064376831055,404.341,445.4126262664795
conv2d,679.088,780.0672454833984,5.119,5.440309524536133,684.207,785.5075550079346
relu,233.881,251.1156120300293,0.64,0.780641496181488,234.521,251.89625352621078
batchnorm,396.822,435.78868103027344,7.712,8.568071365356445,404.534,444.3567523956299
conv2d,401.398,362.69004821777344,40.703,43.30679893493652,442.101,405.99684715270996
batchnorm,68.414,68.6550521850586,7.584,8.414482116699219,75.998,77.06953430175781
conv2d,652.847,576.2348327636719,13.023,10.671396255493164,665.87,586.906229019165
relu,186.203,198.76992416381836,0.672,0.7304362654685974,186.875,199.50036042928696
batchnorm,324.696,346.5244827270508,7.552,8.184511184692383,332.24800000000005,354.70899391174316
conv2d,580.848,638.4135894775391,4.992,5.481315612792969,585.8399999999999,643.894905090332
relu,196.411,203.41327285766602,0.641,0.7344531416893005,197.052,204.14772599935532
batchnorm,329.783,358.20166015625,7.52,8.42506217956543,337.303,366.62672233581543
conv2d,286.328,265.4859085083008,9.984,39.73764705657959,296.31199999999995,305.22355556488037
batchnorm,51.358,59.55915069580078,7.456,8.154609680175781,58.814,67.71376037597656
conv2d,644.399,527.1478042602539,13.216,10.698360443115234,657.615,537.8461647033691
relu,184.955,196.10929107666016,0.672,0.7771949172019958,185.627,196.88648599386215
batchnorm,328.6,352.7737503051758,7.68,8.47396469116211,336.28000000000003,361.2477149963379
conv2d,1275.646,1338.5624694824219,5.281,5.649402618408203,1280.927,1344.21187210083
relu,196.634,200.90863800048828,0.64,0.8157500624656677,197.27399999999997,201.72438806295395
batchnorm,328.344,345.3189239501953,7.648,8.128372192382812,335.992,353.4472961425781
conv2d,282.393,303.3590393066406,35.422,38.5347204208374,317.81499999999994,341.893759727478
