op,duration,duration_pred,gap,gap_pred,total,total_pred
conv2d,670.841,902.8551635742188,74.879,76.59130859375,745.72,979.4464721679688
batchnorm,1510.736,1585.6114501953125,335.389,369.02392578125,1846.125,1954.6353759765625
relu,833.751,846.2845458984375,0.864,1.3603630065917969,834.615,847.6449089050293
conv2d,1846.157,1700.6589965820312,64.03,69.57769012451172,1910.187,1770.236686706543
batchnorm,1493.777,1460.4057006835938,310.429,337.8981628417969,1804.2060000000001,1798.3038635253906
relu,833.559,851.1270446777344,0.992,1.1866416931152344,834.5509999999999,852.3136863708496
conv2d,697.081,702.0123901367188,68.447,69.84515635172527,765.528,771.857546488444
batchnorm,1044.757,972.8347574869791,317.021,352.90980021158856,1361.778,1325.7445576985676
conv2d,1331.089,1485.552490234375,65.408,70.71502939860027,1396.4969999999998,1556.2675196329753
batchnorm,2937.217,3084.85595703125,343.644,347.5098419189453,3280.861,3432.3657989501953
relu,1665.807,1796.955810546875,0.864,1.0619792640209198,1666.671,1798.017789810896
conv2d,1100.884,1075.4832153320312,63.168,69.555419921875,1164.052,1145.0386352539062
batchnorm,724.919,734.3271026611328,339.197,338.66624450683594,1064.116,1072.9933471679688
relu,419.004,424.4650192260742,0.864,1.000410035252571,419.868,425.4654292613268
conv2d,326.428,324.2260437011719,66.208,67.25824165344238,392.63599999999997,391.48428535461426
batchnorm,358.875,353.00714111328125,343.709,359.53633880615234,702.5840000000001,712.5434799194336
conv2d,681.529,686.7932434082031,66.367,70.27473258972168,747.896,757.0679759979248
batchnorm,1090.356,1174.9122314453125,347.005,344.4353790283203,1437.3609999999999,1519.3476104736328
relu,630.041,684.2510833740234,0.865,1.087127685546875,630.9060000000001,685.3382110595703
conv2d,1308.306,1379.7680053710938,64.735,63.97408390045166,1373.041,1443.7420892715454
batchnorm,1093.94,1125.7487182617188,346.237,344.09212493896484,1440.1770000000001,1469.8408432006836
relu,626.841,644.3515472412109,0.768,0.9933299571275711,627.609,645.3448771983385
conv2d,432.028,440.87308502197266,65.215,67.56164741516113,497.24300000000005,508.4347324371338
batchnorm,359.356,374.11456298828125,492.219,352.96814727783203,851.575,727.0827102661133
sub,308.829,296.3175582885742,0.736,1.0479373782873154,309.565,297.36549566686153
conv2d,682.264,697.9958648681641,65.344,67.76571083068848,747.608,765.7615756988525
batchnorm,1083.637,1133.4881896972656,349.02,352.4063262939453,1432.657,1485.894515991211
relu,628.377,693.8783264160156,0.832,1.0749340057373047,629.209,694.9532604217529
conv2d,1307.25,1401.0942077636719,64.224,64.11970138549805,1371.474,1465.21390914917
batchnorm,1100.181,1120.6847229003906,345.595,344.3971481323242,1445.776,1465.0818710327148
relu,629.37,646.2761688232422,0.8,1.0121059119701385,630.17,647.2882747352123
conv2d,431.451,440.6053771972656,60.896,67.47495651245117,492.34700000000004,508.0803337097168
batchnorm,363.132,365.93688201904297,348.092,352.8312530517578,711.2239999999999,718.7681350708008
sub,308.061,288.4265365600586,0.896,1.0547542423009872,308.957,289.4812908023596
conv2d,681.529,618.7444458007812,69.567,66.26719665527344,751.096,685.0116424560547
batchnorm,1087.7,1066.2578430175781,352.445,353.64852142333984,1440.145,1419.906364440918
relu,632.057,677.4469146728516,0.832,1.0797977447509766,632.889,678.5267124176025
conv2d,721.113,698.1340484619141,63.007,62.65374279022217,784.12,760.7877912521362
batchnorm,249.501,247.77767181396484,358.205,387.9306335449219,607.706,635.7083053588867
relu,159.678,151.9370880126953,98.783,92.30628108978271,258.461,244.24336910247803
conv2d,130.495,123.79892539978027,93.727,110.3286361694336,224.222,234.12756156921387
batchnorm,115.198,91.78388977050781,657.626,561.9379577636719,772.824,653.7218475341797
conv2d,243.709,245.94903945922852,70.111,72.32911682128906,313.82,318.2781562805176
batchnorm,359.26,334.26617431640625,347.421,360.03096771240234,706.681,694.2971420288086
relu,209.885,209.54435348510742,0.832,0.9670581519603729,210.71699999999998,210.5114116370678
conv2d,877.911,858.4924774169922,64.32,66.86823272705078,942.231,925.360710144043
batchnorm,351.323,345.19439697265625,341.693,351.97093200683594,693.016,697.1653289794922
relu,211.87,204.62733840942383,0.736,0.8732642531394958,212.606,205.50060266256332
conv2d,160.575,160.90248489379883,62.622,68.35812759399414,223.197,229.26061248779297
batchnorm,114.784,118.63888931274414,372.347,390.5293960571289,487.131,509.16828536987305
sub,107.039,121.28866386413574,163.583,174.8568992614746,270.622,296.14556312561035
conv2d,242.686,254.18927383422852,71.934,70.4235725402832,314.62,324.6128463745117
batchnorm,350.782,341.7674026489258,348.443,359.9930877685547,699.2249999999999,701.7604904174805
relu,210.558,216.3916244506836,0.704,1.1079101413488388,211.262,217.49953459203243
conv2d,878.326,839.3396453857422,61.696,66.41013717651367,940.022,905.7497825622559
batchnorm,348.252,342.11962890625,351.325,352.6735305786133,699.577,694.7931594848633
relu,209.725,204.23503875732422,0.833,1.2895602732896805,210.558,205.5245990306139
conv2d,158.079,168.53610229492188,64.19,68.51450538635254,222.269,237.0506076812744
batchnorm,115.295,121.90693092346191,370.972,379.5891571044922,486.267,501.4960880279541
sub,106.335,123.00702476501465,171.038,174.44144439697266,277.373,297.4484691619873
conv2d,364.668,427.8982238769531,73.984,71.98458480834961,438.652,499.88280868530273
batchnorm,683.256,698.5197906494141,486.555,360.54064178466797,1169.811,1059.060432434082
relu,421.98,448.08264923095703,0.735,0.8234309554100037,422.71500000000003,448.90608018636703
conv2d,496.091,521.2085876464844,60.864,61.44492053985596,556.955,582.6535081863403
batchnorm,153.502,169.3478240966797,440.155,477.09849548339844,593.6569999999999,646.4463195800781
relu,104.255,104.13474655151367,157.342,159.70912551879883,261.597,263.8438720703125
conv2d,104.446,117.19535446166992,120.544,130.2554817199707,224.99,247.45083618164062
batchnorm,48.063,64.39189720153809,579.259,613.3058319091797,627.322,677.6977291107178
conv2d,234.046,215.82540130615234,72.638,73.02530097961426,306.68399999999997,288.8507022857666
batchnorm,321.212,319.2510757446289,348.542,365.4236602783203,669.7539999999999,684.6747360229492
relu,210.461,205.8906593322754,0.768,0.6713332533836365,211.229,206.56199258565903
conv2d,883.223,913.1354064941406,63.231,63.34554576873779,946.454,976.4809522628784
batchnorm,319.58,345.3334426879883,357.245,365.6586151123047,676.825,710.992057800293
relu,207.294,224.73003005981445,0.864,0.8806247264146805,208.15800000000002,225.61065478622913
conv2d,186.43,216.68152618408203,63.871,64.99895286560059,250.30100000000002,281.6804790496826
batchnorm,48.256,58.30583477020264,446.075,441.52799224853516,494.331,499.8338270187378
sub,51.968,45.270312786102295,216.861,225.7220687866211,268.829,270.9923815727234
conv2d,227.454,237.81704711914062,67.807,72.16118812561035,295.261,309.978235244751
batchnorm,325.277,324.6090774536133,452.507,365.8959503173828,777.784,690.5050277709961
relu,209.182,214.15768432617188,0.704,0.8238105177879333,209.886,214.9814948439598
conv2d,827.831,910.8737487792969,59.04,62.76151180267334,886.871,973.6352605819702
batchnorm,319.324,344.2448196411133,355.964,365.10692596435547,675.288,709.3517456054688
relu,210.814,226.79685974121094,0.768,0.8575248271226883,211.582,227.65438456833363
conv2d,177.118,219.6787872314453,62.656,64.93605709075928,239.774,284.6148443222046
batchnorm,48.19,56.95253658294678,439.1,443.3835144042969,487.29,500.33605098724365
sub,51.264,45.16778898239136,220.862,226.0830078125,272.126,271.25079679489136
conv2d,224.061,227.2274627685547,70.464,72.04426383972168,294.525,299.27172660827637
batchnorm,321.436,325.1347122192383,343.964,367.00347900390625,665.4,692.1381912231445
relu,209.15,209.49166107177734,0.672,0.8256587535142899,209.822,210.31731982529163
conv2d,417.564,495.1225051879883,59.135,61.690218925476074,476.699,556.8127241134644
batchnorm,318.172,345.3869323730469,339.773,365.4053726196289,657.945,710.7923049926758
relu,210.878,234.92041015625,0.64,1.006940796971321,211.51799999999997,235.92735095322132
conv2d,297.661,229.43527221679688,61.279,65.34067344665527,358.94,294.77594566345215
batchnorm,52.895,73.73052215576172,571.099,574.5034027099609,623.994,648.2339248657227
conv2d,268.509,270.7023735046387,67.903,71.31278800964355,336.41200000000003,342.0151615142822
batchnorm,355.452,376.0459747314453,344.125,364.7591857910156,699.577,740.8051605224609
relu,236.606,242.0229377746582,0.671,0.9132747054100037,237.277,242.9362124800682
conv2d,466.972,503.0533447265625,57.119,62.32257843017578,524.091,565.3759231567383
batchnorm,348.508,382.2557830810547,490.683,373.6144027709961,839.191,755.8701858520508
relu,235.421,253.01813507080078,0.704,1.1244411319494247,236.125,254.1425762027502
conv2d,326.365,246.28704452514648,66.911,66.29351997375488,393.276,312.58056449890137
batchnorm,54.911,72.72345447540283,425.148,442.19397735595703,480.059,514.9174318313599
sub,61.056,43.309043407440186,209.277,220.27050399780273,270.33299999999997,263.5795474052429
conv2d,263.933,298.78124237060547,64.128,72.61928367614746,328.061,371.40052604675293
batchnorm,350.621,377.09649658203125,344.379,372.67069244384766,695.0,749.7671890258789
relu,235.838,256.86841583251953,0.704,1.0140228122472763,236.542,257.8824386447668
conv2d,326.141,392.92120361328125,64.031,63.65729999542236,390.172,456.5785036087036
batchnorm,75.775,83.4769172668457,512.443,560.7902984619141,588.218,644.2672157287598
relu,53.919,59.955745697021484,205.726,212.79720306396484,259.645,272.7529487609863
conv2d,145.727,121.57442283630371,87.103,111.10108375549316,232.82999999999998,232.67550659179688
batchnorm,22.976,34.60042858123779,603.769,604.4705200195312,626.745,639.070948600769
conv2d,197.502,207.95333099365234,65.151,72.67300796508789,262.653,280.62633895874023
batchnorm,151.39,154.93740463256836,442.3,475.4226303100586,593.69,630.360034942627
relu,117.215,108.09108352661133,77.791,86.49116706848145,195.006,194.58225059509277
conv2d,503.675,532.6774597167969,57.311,63.45871162414551,560.986,596.1361713409424
batchnorm,148.734,155.3455352783203,594.618,503.62764739990234,743.3520000000001,658.9731826782227
relu,116.159,112.65238952636719,146.655,160.60739135742188,262.814,273.25978088378906
conv2d,281.084,207.18818283081055,72.32,73.39566612243652,353.404,280.58384895324707
batchnorm,23.104,29.21062707901001,474.907,481.6363754272461,498.01099999999997,510.8470025062561
sub,26.367,21.726503372192383,241.79,249.88397979736328,268.157,271.61048316955566
conv2d,198.526,200.60981369018555,69.823,73.18659400939941,268.349,273.79640769958496
batchnorm,151.967,152.9753875732422,441.691,474.7394027709961,593.658,627.7147903442383
relu,116.03,113.26537704467773,77.792,87.77985572814941,193.822,201.04523277282715
