op,duration,duration_pred,gap,gap_pred,total,total_pred
conv2d,1180.113,885.5676879882812,83.391,70.12979888916016,1263.5040000000001,955.6974868774414
batchnorm,2980.635,1982.0203857421875,524.954,349.3089904785156,3505.589,2331.329376220703
relu,1087.25,1125.587158203125,0.928,1.2382469177246094,1088.178,1126.8254051208496
conv2d,5225.857,2568.3634033203125,62.782,74.61591720581055,5288.639,2642.979320526123
batchnorm,2586.559,2103.4730224609375,299.709,334.5872497558594,2886.268,2438.060272216797
relu,1052.275,1119.5706176757812,0.992,1.3759117126464844,1053.267,1120.9465293884277
conv2d,10853.338,9426.229166666666,66.431,75.45702107747395,10919.769,9501.68618774414
batchnorm,5687.514,4249.9013671875,302.652,349.1017354329427,5990.166,4599.003102620442
relu,2113.286,2323.0843098958335,0.896,0.51067982117335,2114.1820000000002,2323.5949897170067
others,2004.135,1870.2676391601562,0.929,1.376901626586914,2005.064,1871.6445407867432
conv2d,1246.8,1221.0614166259766,63.999,74.01628303527832,1310.799,1295.0776996612549
batchnorm,1464.494,1097.1319580078125,306.044,346.0648422241211,1770.538,1443.1968002319336
relu,649.816,680.2715911865234,0.864,1.1916427612304688,650.6800000000001,681.4632339477539
conv2d,8005.372,6823.0068359375,67.648,73.98968505859375,8073.02,6896.996520996094
batchnorm,2918.492,2456.4392700195312,304.477,320.75508880615234,3222.969,2777.1943588256836
relu,1461.933,1577.4539794921875,0.929,0.9249400645494461,1462.862,1578.378919556737
others,1316.175,1022.0856323242188,0.896,2.3625144958496094,1317.071,1024.4481468200684
conv2d,320.444,727.2549896240234,65.503,67.49990653991699,385.947,794.7548961639404
batchnorm,220.67,162.9774932861328,433.722,427.7411804199219,654.3919999999999,590.7186737060547
relu,115.551,102.95010757446289,142.302,152.13161087036133,257.853,255.08171844482422
conv2d,304.924,274.9133758544922,64.383,70.97314071655273,369.30699999999996,345.8865165710449
batchnorm,161.663,142.70480346679688,350.683,444.9029083251953,512.346,587.6077117919922
relu,85.695,83.69941329956055,136.286,142.40248107910156,221.981,226.1018943786621
conv2d,1372.336,751.5823516845703,59.199,67.16654109954834,1431.535,818.7488927841187
batchnorm,219.485,172.49527740478516,310.524,424.1846008300781,530.009,596.6798782348633
relu,114.367,108.54843521118164,114.559,144.4763641357422,228.926,253.02479934692383
conv2d,322.908,332.47569274902344,68.223,69.11579513549805,391.13100000000003,401.5914878845215
batchnorm,220.988,194.65238189697266,310.589,368.49512481689453,531.577,563.1475067138672
relu,113.759,119.11936950683594,91.07,109.82893753051758,204.829,228.94830703735352
conv2d,1246.993,918.4945678710938,63.519,58.949585914611816,1310.512,977.4441537857056
batchnorm,331.227,289.5441207885742,313.213,331.35021209716797,644.44,620.8943328857422
relu,170.686,169.00310134887695,0.96,54.31566524505615,171.64600000000002,223.3187665939331
conv2d,1637.165,1139.9071044921875,61.822,69.69527244567871,1698.987,1209.6023769378662
batchnorm,340.06,308.5255889892578,310.3,349.96836853027344,650.36,658.4939575195312
relu,170.942,198.43207931518555,0.864,6.61124224960804,171.806,205.0433215647936
others,1020.819,222.18170166015625,0.96,1.240835189819336,1021.779,223.4225368499756
conv2d,250.269,209.50749969482422,57.823,69.35503578186035,308.092,278.86253547668457
batchnorm,107.231,115.6539535522461,560.409,485.75672149658203,667.64,601.4106750488281
relu,57.471,59.61497783660889,78.143,136.726318359375,135.614,196.3412961959839
cat,508.09,347.6554183959961,0.832,1.020931214094162,508.92199999999997,348.67634961009026
conv2d,406.491,511.7220764160156,60.64,65.34650039672852,467.131,577.0685768127441
batchnorm,220.732,187.66155242919922,312.413,395.0446014404297,533.145,582.7061538696289
relu,114.847,104.21240997314453,114.302,140.43302726745605,229.149,244.6454372406006
conv2d,396.891,321.15746307373047,65.631,68.85476875305176,462.52200000000005,390.0122318267822
batchnorm,160.35,151.0309295654297,357.724,433.74452209472656,518.074,584.7754516601562
relu,85.471,84.40713882446289,138.942,138.36127471923828,224.413,222.76841354370117
conv2d,1390.895,778.2179260253906,65.023,69.98385620117188,1455.918,848.2017822265625
batchnorm,216.126,183.50569915771484,317.724,398.1048049926758,533.85,581.6105041503906
relu,113.438,109.4643669128418,123.934,138.7421112060547,237.372,248.20647811889648
conv2d,405.949,399.49017333984375,66.942,68.02679443359375,472.891,467.5169677734375
batchnorm,215.229,195.76954650878906,313.916,361.69669342041016,529.145,557.4662399291992
relu,114.751,116.01639556884766,99.134,112.42370223999023,213.885,228.4400978088379
conv2d,1259.215,936.5615844726562,64.545,71.74693870544434,1323.76,1008.3085231781006
batchnorm,331.164,296.64366149902344,313.308,335.07945251464844,644.472,631.7231140136719
relu,170.814,165.37833786010742,0.896,55.42770576477051,171.70999999999998,220.80604362487793
conv2d,1634.859,1164.0779418945312,64.448,70.57710838317871,1699.307,1234.65505027771
batchnorm,331.516,316.7327651977539,450.138,350.35475158691406,781.654,667.087516784668
relu,170.078,219.81067657470703,0.833,0.7076720595359802,170.911,220.518348634243
others,1420.686,272.1550178527832,0.992,1.4100456237792969,1421.6779999999999,273.5650634765625
conv2d,406.843,554.4063110351562,61.439,68.06353759765625,468.28200000000004,622.4698486328125
batchnorm,221.757,213.81201171875,310.589,384.7686233520508,532.346,598.5806350708008
relu,114.622,107.4195327758789,0.928,58.40389060974121,115.55,165.82342338562012
cat,575.321,401.5722351074219,0.768,11.102365463972092,576.089,412.67460057139397
conv2d,437.179,542.8649139404297,63.391,65.48826599121094,500.57,608.3531799316406
batchnorm,213.948,180.1471290588379,310.525,392.67938232421875,524.473,572.8265113830566
relu,114.111,104.18745803833008,133.118,136.68346977233887,247.22899999999998,240.87092781066895
conv2d,422.651,347.10128021240234,67.935,68.63594245910645,490.586,415.7372226715088
batchnorm,158.974,151.13851928710938,363.164,427.0380096435547,522.1379999999999,578.1765289306641
relu,86.367,84.3289909362793,145.438,132.61854553222656,231.805,216.94753646850586
conv2d,1354.51,766.8640899658203,60.864,69.80942344665527,1415.374,836.6735134124756
batchnorm,213.054,181.60816192626953,312.924,393.2734832763672,525.978,574.8816452026367
relu,114.27,108.73682022094727,121.343,136.11436653137207,235.613,244.85118675231934
conv2d,436.315,435.5341339111328,63.999,67.23185729980469,500.314,502.7659912109375
batchnorm,213.149,194.08598709106445,312.796,358.5598907470703,525.9449999999999,552.6458778381348
relu,114.078,114.46934509277344,101.056,107.13410377502441,215.13400000000001,221.60344886779785
conv2d,1235.984,938.8937683105469,59.647,70.68586730957031,1295.6309999999999,1009.5796356201172
batchnorm,326.108,287.7817153930664,459.483,331.0869674682617,785.591,618.8686828613281
relu,169.822,161.9509391784668,0.864,50.73868370056152,170.686,212.68962287902832
conv2d,1590.858,1192.8058166503906,60.353,70.13381767272949,1651.211,1262.9396343231201
batchnorm,330.812,311.6386947631836,308.668,350.0141296386719,639.48,661.6528244018555
relu,171.998,202.6837272644043,0.864,10.92397877573967,172.862,213.60770604014397
others,1533.293,312.02659606933594,0.864,1.414144515991211,1534.157,313.44074058532715
conv2d,435.067,598.2538909912109,63.743,68.04789161682129,498.81,666.3017826080322
batchnorm,215.421,221.19324493408203,327.772,368.8860778808594,543.193,590.0793228149414
relu,114.879,106.06861114501953,0.864,20.889787659049034,115.74300000000001,126.95839880406857
cat,575.065,561.9616088867188,0.928,1.2137374877929688,575.993,563.1753463745117
conv2d,4772.709,2942.7706909179688,69.727,67.25972747802734,4842.436,3010.030418395996
batchnorm,267.229,256.3693046569824,310.044,341.2253646850586,577.2729999999999,597.594669342041
relu,161.662,157.3302345275879,16.735,73.2501163482666,178.397,230.5803508758545
conv2d,435.227,515.7872848510742,69.023,68.15530776977539,504.25,583.9425926208496
batchnorm,220.605,196.4427146911621,311.325,367.85284423828125,531.93,564.2955589294434
relu,114.334,116.39456367492676,88.127,112.48747444152832,202.461,228.88203811645508
conv2d,1227.089,924.9329986572266,61.023,57.002840995788574,1288.1119999999999,981.9358396530151
batchnorm,328.732,287.4502410888672,328.956,348.5331497192383,657.6880000000001,635.9833908081055
relu,173.086,175.61278915405273,88.607,5.987396240234375,261.693,181.6001853942871
conv2d,619.608,129.47718048095703,68.639,84.75332260131836,688.247,214.2305030822754
batchnorm,70.111,53.343825340270996,441.979,516.6867141723633,512.09,570.0305395126343
relu,35.552,38.805301666259766,172.541,220.40790557861328,208.093,259.21320724487305
others,551.834,144.37239265441895,0.768,20.934803009033203,552.602,165.30719566345215
cat,355.035,197.07726287841797,0.832,23.84226317703724,355.867,220.9195260554552
conv2d,796.598,793.4387512207031,59.776,70.84385108947754,856.3739999999999,864.2826023101807
batchnorm,135.613,122.0158863067627,375.1,471.11400604248047,510.713,593.1298923492432
relu,77.984,80.28097534179688,172.509,177.78227996826172,250.493,258.0632553100586
conv2d,565.657,503.0562973022461,62.047,69.8588695526123,627.7040000000001,572.9151668548584
batchnorm,88.736,77.73695755004883,422.778,493.33856201171875,511.514,571.0755195617676
relu,51.519,47.9442138671875,199.134,208.12196350097656,250.653,256.06617736816406
conv2d,703.894,264.6543998718262,54.465,69.20968627929688,758.359,333.86408615112305
batchnorm,93.151,61.18668270111084,420.954,528.2006072998047,514.105,589.3872900009155
relu,50.208,34.63949918746948,191.197,197.94023895263672,241.405,232.5797381401062
