op,duration,duration_pred,gap,gap_pred,total,total_pred
conv2d,4827.354,4377.7626953125,102.233,83.47776794433594,4929.587,4461.240463256836
batchnorm,3914.673,4234.55126953125,362.25,336.0096130371094,4276.923,4570.560882568359
relu,2197.626,2325.94580078125,0.928,1.1401100158691406,2198.554,2327.085910797119
others,2132.03,2367.4913330078125,1.024,1.0517654120922089,2133.054,2368.5430984199047
conv2d,1132.443,1433.8797607421875,68.06,73.01821899414062,1200.503,1506.8979797363281
batchnorm,1924.17,1788.7677612304688,335.339,345.20367431640625,2259.509,2133.971435546875
relu,1099.709,1087.5617268880208,1.056,1.2915891011555989,1100.765,1088.8533159891763
conv2d,8413.151,10190.824869791666,73.979,69.49285380045573,8487.13,10260.317723592121
batchnorm,1925.482,2062.032674153646,337.996,316.01990763346356,2263.478,2378.0525817871094
relu,1099.517,1123.9642028808594,1.216,1.3492469787597656,1100.733,1125.3134498596191
conv2d,4014.731,4279.843200683594,69.788,64.73104572296143,4084.5190000000002,4344.574246406555
batchnorm,3774.713,3918.8141479492188,325.101,315.96204376220703,4099.814,4234.776191711426
conv2d,2265.334,2389.2822265625,71.739,68.6744384765625,2337.073,2457.9566650390625
batchnorm,3798.2,3981.86376953125,345.803,331.7389221191406,4144.003,4313.602691650391
iadd,3189.246,3436.8016357421875,1.248,0.8969478011131287,3190.494,3437.6985835433006
relu,2181.37,2382.4370727539062,1.088,1.593954086303711,2182.458,2384.03102684021
conv2d,4498.382,4613.1875,82.394,69.18999671936035,4580.776,4682.37749671936
batchnorm,1948.554,2011.5721130371094,331.596,329.5223846435547,2280.15,2341.094497680664
relu,1089.693,1108.9463500976562,1.184,1.2443714141845703,1090.877,1110.1907215118408
conv2d,9217.805,10385.0322265625,75.772,70.6590576171875,9293.577000000001,10455.691284179688
batchnorm,1947.816,2095.6417541503906,325.773,313.9840850830078,2273.589,2409.6258392333984
relu,1092.446,1122.7644348144531,1.248,1.3977203369140625,1093.694,1124.1621551513672
conv2d,4776.956,4957.75732421875,67.42,67.8313045501709,4844.376,5025.588628768921
batchnorm,3803.0,3915.3499755859375,326.86,320.52233123779297,4129.86,4235.8723068237305
iadd,3187.869,3292.533203125,1.12,0.9341029673814774,3188.989,3293.4673060923815
relu,2183.675,2361.9967651367188,1.344,1.7328872680664062,2185.0190000000002,2363.729652404785
conv2d,5046.411,4483.0389404296875,206.708,70.5887336730957,5253.119,4553.627674102783
batchnorm,1953.866,1950.1983642578125,337.77,325.7174301147461,2291.636,2275.9157943725586
relu,1091.582,1139.233154296875,1.088,1.2970142364501953,1092.67,1140.5301685333252
conv2d,9911.203,10732.094482421875,77.371,70.92884826660156,9988.573999999999,10803.023330688477
batchnorm,1959.496,2035.8558349609375,328.076,314.64737701416016,2287.572,2350.5032119750977
relu,1091.55,1136.7585754394531,1.152,1.3798408508300781,1092.702,1138.1384162902832
conv2d,5069.643,4860.2320556640625,69.115,68.72510719299316,5138.758,4928.957162857056
batchnorm,3793.753,3853.2167358398438,336.875,319.75882720947266,4130.628000000001,4172.975563049316
iadd,3183.646,3438.8558349609375,1.248,0.7714003920555115,3184.8940000000002,3439.627235352993
relu,2184.378,2350.3715209960938,1.088,1.8438224792480469,2185.4660000000003,2352.215343475342
conv2d,9668.466,10693.025634765625,75.708,67.6965389251709,9744.174,10760.722173690796
batchnorm,3787.32,3872.834716796875,328.525,324.52050018310547,4115.845,4197.3552169799805
relu,2183.451,2376.088623046875,1.376,2.300283432006836,2184.827,2378.388906478882
conv2d,20491.709,21212.44482421875,76.571,78.31552314758301,20568.28,21290.760347366333
