dataset,mre,rmse,rand_mre,rand_rmse,models_mre,models_rmse
T4_CPUALL,0.07270809679789024,106.95721567663095,0.07054464650936171,139.14105285245833,0.07384882513184164,85.22700358317405
P4_CPUALL,0.05447628406796604,41.5733977071764,0.056377931720874463,48.508862323923154,0.053533874611657435,37.66604131672629
RTX2080Ti_CPUALL,0.07277541744992984,52.45573796478763,0.03841348685072864,68.11631575092976,0.11320121815487241,23.025197260852472
RTX3080Ti_CPUALL,0.0644437952344516,20.452033518644974,0.08175607008494007,27.30486247665641,0.060545667122421085,18.56329112360362
